title,year,conference
 Cormorant: Covariant molecular neural networks,2019, InH
 Invariance and stability of deep convolutional representations,2017, In I
 Rethinking Atrous Convolutionfor Semantic Image Segmentation,2017, jun 2017
 SalientShape: Group saliency in imagecollections,0178, Visual Computer
 Ssf-dan: Separated semantic feature based domain adaptation network for semantic segmentation,2019, InThe IEEE International Conference on Computer Vision (ICCV)
 Partial differential equations,1998, 1998
 Image segmentation techniques,0734, Computer Vision
 Bi-directional cascade network forperceptual edge detection,2019, In The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Mask r-cnn,2017, In 2017 IEEE International Conference on ComputerVision (ICCV)
 The scale of a texture and its application tosegmentation,2008, In Computer Vision and Pattern Recognition
 Ccnet: Criss-crossattention for semantic segmentation,2019, In The IEEE International Conference on Computer Vision (ICCV)
 Learned Shape-Tailored Descriptors for Segmentation,2018, InProceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition
 Shape-tailored local descriptorsand their application to segmentation and tracking,2015, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Surpassing humans in boundary detection using deep learning,2015, CoRR
 Visual saliency detection based on multiscale deep CNN features,2016, TechnicalReport 11
 Expectation-maximizationattention networks for semantic segmentation,2019, In The IEEE International Conference on Computer Vision(ICCV)
 Auto-deeplab: Hierarchical neural architecture search for semantic image segmentation,2019, In The IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Emergence of simple-cell receptive field properties by learninga sparse code for natural images,1996, Nature
 Towards bridging semantic gap to improve semanticsegmentation,2019, In The IEEE International Conference on Computer Vision (ICCV)
 3d steerable cnns: Learningrotationally equivariant features in volumetric data,2018, In S
 A statistical approach to snakes for bimodal and trimodalimagery,1999, In Computer Vision
 Learning to Promote Saliency Detectors,2018, InCVPR
 Asymmetric non-local neural networks forsemantic segmentation,2019, In The IEEE International Conference on Computer Vision (ICCV)
