title,year,conference
 Neural network matrix factorization,2015, arXiv preprintarXiv:1511
 The movielens datasets: History and context,2015, Acmtransactions on interactive intelligent systems (tiis)
 Deep modelsof interactions across sets,2018, arXiv preprint arXiv:1803
 Matrix comple-tion on graphs,2014, arXiv preprint arXiv:1408
 Probabilistic matrix factorization,2008, In Advances in neuralinformation processing systems
 Collaborative filteringwith graph information: Consistency and scalable methods,2015, In Advances in neural informationprocessing systems
 On the difficulty of evaluating baselines: A study onrecommender systems,2019, arXiv preprint arXiv:1905
 Autorec: Autoencodersmeet collaborative filtering,2015, In Proceedings of the 24th international conference on World WideWeb
 Interpretable convolutional neural networkswith dual local and global attention for review rating prediction,2017, In Proceedings of the EleventhACM Conference on Recommender Systems
 Inductive matrix completion based on graph neural networks,2019, arXivpreprint arXiv:1904
 Neurec: Onnonlinear transformation for personalized ranking,2018, arXiv preprint arXiv:1805
 Deep learning based recommender system: A surveyand new perspectives,2019, ACM Computing Surveys (CSUR)
