title,year,conference
 Predicting thesequence specificities of DNA- and RNA-binding proteins by deep learning,1087, Nature Biotechnology
 Pitfalls of in-domainuncertainty estimation and ensembling in deep learning,2020, In International Conference on LearningRepresentations
 Pattern recognition and machine learning,2006, springer
 Adversarial examples are not easily detected: Bypassing tendetection methods,2017, CoRR
 Deep ensembles: A loss landscape perspec-tive,2019, arXiv preprint arXiv:1912
 Deep ordinalregression network for monocular depth estimation,2018, In The IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Dropout as a Bayesian Approximation: Representing ModelUncertainty in Deep Learning,2016, In Proc
 Vision meets robotics: The kittidataset,2013, 2013
 Fast R-CNN,2015, In Proc
 Deep learning,2016, MIT press
 Parametric bayesian estimation of differential entropy andrelative entropy,2010, Entropy
 Deep neuralnetworks for acoustic modeling in speech recognition,2012, Signal Processing Magazine
 Simple and Scalable Predictive UncertaintyEstimation using Deep Ensembles,2017, In Proc
 Asimple baseline for bayesian uncertainty in deep learning,2019, arXiv preprint arXiv:1902
 Uncertainty Estimation in Deep Learning with application to Spoken LanguageAssessment,2019, PhD thesis
 Predictive uncertainty estimation via prior networks,2018, In Advancesin Neural Information Processing Systems
 Reverse kl-divergence training of prior networks: Improveduncertainty and adversarial robustness,2019, 2019
 Ensemble distribution distillation,2020, InInternational Conference on Learning Representations
 Object scene flow for autonomous vehicles,2015, In Conference onComputer Vision and Pattern Recognition (CVPR)
 RecurrentNeural Network Based Language Model,2010, In Proc
 Machine Learning,2012, The MIT Press
 Indoor segmentation and supportinference from rgbd images,2012, In ECCV
 Very Deep Convolutional Networks for Large-Scale ImageRecognition,2015, In Proc
 Understanding Measures of Uncertainty for Adversarial Example Detection,2018, InUAI
 Learningto Generate Long-term Future via Hierarchical Prediction,2017, In Proc
 Batchensemble: an alternative approach to efficientensemble and lifelong learning,2020, arXiv preprint arXiv:2002
 Ensemble approaches for uncertaintyin spoken language assessment,2020, Proc
 Uncertainty curve corresponds to the order of decreasing uncertainty of somemodel,2021, Oracle curve corresponds to the best possible order
61 ± 0,2021,07 0
