title,year,conference
 A distributional perspective on reinforcementlearning,2017, In International conference on machine learning (ICML)
 Openai gym,2016, arXiv preprint
 Attention BranchNetwork: Learning of Attention Mechanism for Visual Explanation,2019, In Proceeding of the IEEEconference on computer vision and pattern recognition (CVPR)
 Visualizing and understandingAtari agents,2018, Proceedings of international conference on machine learning (ICML)
 Deep reinforcement learningfor robotic manipulation with asynchronous off-policy updates,2017, In Proceedings of internationalconference on robotics and automation (ICRA)
 Rainbow: Combining improvements indeep reinforcement learning,2018, In the AAAI conference on artificial intelligence (AAAI)
 Reinforcement Learning with Unsupervised Auxiliary Tasks,2017, InInternational conference on learning representations (ICLR)
 Deep Learning for VideoGame Playing,2017, arXiv preprint
 Recurrent Ex-perience Replay in Distributed Reinforcement Learning,2019, In International conference on learningrepresentations (ICLR)
 Actor-Critic Algorithms,2000, In Proceeding of neural informationprocessing systems (NeurIPS)
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Asynchronous Methods for Deep ReinforcementLearning,2016, In International conference on machine learning (ICML)
 Learning Complex Dexterous Manipulation with Deep Reinforce-ment Learning and Demonstrations,2018, Proceedings of Robotics: Science and Systems (RSS)
 Trust RegionPolicy Optimization,2015, In International conference on machine learning (ICML)
 Proximal policyoptimization algorithms,2017, In arXiv preprint arXiv:1707
 A survey of deep rein-forcement learning in video games,2019, arXiv preprint arXiv:1912
 Masteringthe game of Go with deep neural networks and tree search,2016, Nature
 Deepattention recurrent q-network,2015, Proceedings of neural information processing systems (NeurIPS)workshops
 A deep hier-archical approach to lifelong learning in Minecraft,2017, AAAI Conference on Artificial Intelligence
 Deep Reinforcement Learning with DoubleQ-Learning,2016, In the AAAI conference on artificial intelligence (AAAI)
 DuelingNetwork Architectures for Deep Reinforcement Learning,2016, In International conference on machinelearning (ICML)
 AGIL: Learning Attention from Human for Visuomotor Tasks,2018, In Proceedingsof the european conference on computer vision (ECCV)
 Learning deepfeatures for discriminative localization,2016, In Proceedings of the IEEE conference on computervision and pattern recognition (CVPR)
