title,year,conference
 Mxnet: A flexible and efficient machine learning library forheterogeneous distributed systems,2015, arXiv preprint arXiv:1512
 Maximizing utilization for data center inference with tensorrtinference server,2019, Nvidia GTC Silicon Valley
 In defense of the triplet loss for person re-identification,2017, arXiv preprint arXiv:1703
 Caffe: Convolutional architecture for fast feature embed-ding,2014, In Proceedings of the 22nd ACM international conference on Multimedia
 Im-proving person re-identification by attribute and identity learning,2019, Pattern Recognition
 Ssd: Single shot multibox detector,2016, In European conference on computervision
 Mot16: A benchmarkfor multi-object tracking,2016, arXiv preprint arXiv:1603
 Automatic differentiation inpytorch,2017, 2017
 An introduction to deepstream sdk,2018, Nvidia GTC
 Glad: Global-local-alignmentdescriptor for pedestrian retrieval,2017, In Proceedings of the 2017 ACM on Multimedia Conference
 Person trasfer gan to bridge domain gap forperson re-identification,2018, In Computer Vision and Pattern Recognition
 Spindle net: Person re-identification with human body region guided feature de-composition and fusion,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
