title,year,conference
 Learningdynamic knowledge graphs to generalize on text-based games,2020, arXiv preprint arXiv:2002
 Ledeepchef: Deep reinforcement learning agent for familiesof text-based games,2019, arXiv preprint arXiv:1909
 Graph constrained reinforcement learning fornatural language action spaces,2020, In International Conference on Learning Representations
 Playing text-adventure games with graph-based deepreinforcement learning,2019, In Proceedings of 2019 Annual Conference of the North American Chapterof the Association for Computational Linguistics: Human Language Technologies
 Leveraging LinguisticStructure For Open Domain Information Extraction,2015, In Proceedings of the 53rd Annual Meetingof the Association for Computational Linguistics and the 7th International Joint Conference onNatural Language Processing (Volume 1: Long Papers)
 Increasingthe action gap: New operators for reinforcement learning,2016, In AAAI Conference on ArtificialIntelligence
 BERT: pre-training of deepbidirectional transformers for language understanding,2018, CoRR
 Go-explore: anew approach for hard-exploration problems,2019, CoRR
 What can you do with a rock?affordance extraction via word embeddings,2017, In IJCAI
 Deepreinforcement learning with a natural language action space,2016, In ACL
 Algorithmicimprovements for deep reinforcement learning applied to interactive fiction,2019, CoRR
 Exploration based languagelearning for text-based games,2020, CoRR
 Automatic discovery of subgoals in reinforcement learningusing diverse density,2001, 2001
 Enhancing text-based reinforcement learning agents with commonsenseknowledge,2020, arXiv preprint arXiv:2005
 Language understanding for text-basedgames using deep reinforcement learning,2015, In EMNLP
 Comprehensible context-driven text game playing,2019,	CoRR
 Counting to explore and generalize in text-basedgames,2018, CoRR
 Learn whatnot to learn: Action elimination with deep reinforcement learning,2018, In S
 Using reinforcement learning to learn how to play text-based games,2018, CoRR
