title,year,conference
 Analysis of representationsfor domain adaptation,2007, In Advances in Neural Information Processing Systems
 Imagenet: A large-scalehierarchical image database,2009, In Proceedings of the Conference on Computer Vision and PatternRecognition
 To annotate or not? predicting performance drop under domainshift,2019, In Proceedings of the Conference on Empirical Methods in Natural Language Processingand the International Joint Conference on Natural Language Processing
 Dropout as a bayesian approximation: Representing model un-certainty in deep learning,2016, In Proceedings of the International Conference on Machine Learning
 Asurvey on concept drift adaptation,2014, ACM computing surveys (CSUR)
 Unsupervised domain adaptation by backpropagation,2015, InProceedings of the International Conference on Machine Learning
 A public image database for benchmark of plant seedling classificationalgorithms,2017, arXiv:1711
 On calibration of modern neuralnetworks,2017, In Proceedings of the International Conference on Machine Learning
 Deep residual learning for image recog-nition,2016, In Proceedings of the Conference on Computer Vision and Pattern Recognition
 Rethinking imagenet pre-training,2019, In Proceedings ofthe International Conference on Computer Vision
 Using pre-training can improve model robustnessand uncertainty,2019, In Proceedings of the International Conference on Machine Learning
 Aleatoric and epistemic uncertainty in machine learning:A tutorial introduction,2019, arXiv:1910
 Simple and scalable predictiveuncertainty estimation using deep ensembles,2017, In Advances in Neural Information ProcessingSystems
 Cats and dogs,2012, InProceedings of the Conference on Computer Vision and Pattern Recognition
 Adapting visual category models to newdomains,2010, In Proceedings of the European Conference on Computer Vision
 Detecting out-of-distribution examples with gram matri-ces,2020, In Proceedings of the International Conference on Machine Learning
 A less biased evaluation of out-of-distributionsample detectors,2019, In Proceedings of the British Machine Vision Conference
 Hyperparameter-free out-of-distribution detection using softmax of scaled cosine similarity,2019, arXiv:1905
 Unsupervised domainadaptation in semantic segmentation: a review,2020, arXiv:2005
 Adversarial discriminative domainadaptation,2017, In Proceedings of the Conference on Computer Vision and Pattern Recognition
 Caltech-UCSD Birds 200,2010, Technical report
 Unsupervised out-of-distribution detection by maximum classifierdiscrepancy,2019, In Proceedings of the International Conference on Computer Vision
 Convolutional neural networks with compression com-plexity pooling for out-of-distribution image detection,2020, In Proceedings of the International JointConference on Artificial Intelligence
 Curriculum domain adaptation for semantic seg-mentation of urban scenes,2017, In Proceedings of the International Conference on Computer Vision
 Deep residual flow for out of distribution detection,2020, In Proceedingsof the Conference on Computer Vision and Pattern Recognition
 Confidence regularizedself-training,2019, In Proceedings of the International Conference on Computer Vision
