title,year,conference
 Hindsight experience re-play,2017, In Advances in neural information processing Systems
 Dota 2 with large scale deep reinforcementlearning,2019, ArXiv
 Openai gym,2016, arXiv preprint arXiv:1606
 Off-policy actor-critic,2012, arXiv preprintarXiv:1205
 Implementation matters in deep rl: A case stUdy on ppo andtrpo,2019, In International Conference on Learning Representations
 CUriosity-driven exploration in deep reinforcement learning via bayesian neUral networks,2016, 2016
 A closer look at invalid action masking in policy gradientalgorithms,2020, arXiv preprint arXiv:2006
 Comparing observation and action representations for deepreinforcement learning in μrts,2019, 2019
 Action space shaping in deep reinforce-ment learning,2020, arXiv preprint arXiv:2004
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Exploration in model-based reinforcement learning by empirically estimating learning progress,2012, In Advances in neuralinformation processing systems
 Learning curriculum policies for reinforcement learning,2018, arXivpreprint arXiv:1812
 Policy invariance under reward transformations:Theory and application to reward shaping,1999, 1999
 On reinforcementlearning for full-length game of starcraft,2019, In Proceedings of the AAAI Conference on ArtificialIntelligence
 Curiosity-driven explorationby self-supervised prediction,2017, In ICML
 Learning by playing-solving sparse reward tasks from scratch,2018, arXiv preprint arXiv:1802
 Universal value function approxima-tors,2015, In International conference on machine learning
 High-dimensional continuous control using generalized advantage estimation,2015, arXiv preprintarXiv:1506
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Reinforcement learning: An introduction,2018, MIT press
 Transfer learning via inter-task mappings for tem-poral difference learning,2007, J
 Grandmasterlevel in starcraft ii using multi-agent reinforcement learning,2019, Nature
 Sample efficient actor-critic with experience replay,2016, arXiv preprintarXiv:1611
 Mastering complex control in moba games with deep reinforce-ment learning,2020, In AAAI
