title,year,conference
 Learning with Latent Language,2018, In Proceedings ofthe Conference of the North American Chapter of the Association for Computational Linguistics:Human Language Technologies (NAACL)
 Deepcoder: Learning to writeprograms,2017, In Proceedings of the International Conference on Learning Representations (ICLR)
 Multi-modal synthesis of regularexpressions,2020, In Proceedings of the ACM SIGPLAN Conference on Programming Language Designand Implementation (PLDI)
 Program synthesis using natural language,2016, In Proceedings of the 38thInternational Conference on Software Engineering (ICSE)
 Language to logical form with neural attention,2016, In Proceedings of theAnnual Meeting of the Association for Computational Linguistics (ACL)
 Synthesizing data structure transformations frominput-output examples,2015, In Proceedings of the 36th ACM SIGPLAN Conference on ProgrammingLanguage Design and Implementation (PLDI)
 Long Short-Term Memory,0899, Neural Comput
 Data recombination for neural semantic Parsing,2016, In Proceedings of theAnnual Meeting of the Association for Computational Linguistics (ACL)
 Adam: A method for stochastic optimization,2015, In Proceedings ofthe International Conference on Learning Representations (ICLR)
 Spoc: Search-based pseudocode to code,2019, In Proceedings of the Conference on Advances inNeural Information Processing Systems (NeurIPS)
 Using Semantic Unification to Generate Regular Expressionsfrom Natural Language,2013, In Proceedings of the Conference of the North American Chapter of theAssociation for Computational Linguistics: Human Language Technologies (NACCL)
 Synthesizing Regular Expressions from Examples for Intro-ductory Automata Assignments,2016, In Proceedings of the ACM SIGPLAN International Conferenceon Generative Programming: Concepts and Experiences (GPCE)
 Effective Approaches to Attention-basedNeural Machine Translation,2015, In Proceedings of the Conference on Empirical Methods in NaturalLanguage Processing (EMNLP)
 Amachine learning framework for programming by example,2013, In Proceedings of the InternationalConference on Machine Learning (ICML)
 Principles of program analysis,2015, Springer
 Learning to inferprogram sketches,2019, In Proceedings of the International Conference on Machine Learning (ICML)
 Evaluation of spoken language systems: The atis domain,1990, In Proceedings of the DARPAWorkshop on Speech and Natural Language
 Abstract syntax networks for code generationand semantic parsing,2017, In Proceedings of the Annual Meeting of the Association for ComputationalLinguistics (ACL)
 Compositional program synthesisfrom natural language and examples,2015, In Proceedings of the International Joint Conference onArtificial Intelligence (IJCAI)
 Improving neural program synthesis with inferredexecution traces,2018, In Proceedings of the Conference on Advances in Neural Information ProcessingSystems (NeurIPS)
 Execution-guided neural program decoding,2018, In the Workshop on Neural Abstract Machines and ProgramInduction (NAMPI)
 Building a Semantic Parser Overnight,2015, In Proceedingsof the Annual Meeting of the Association for Computational Linguistics (ACL)
 Benchmarking multimodal regex synthesis withcomplex structures,2020, In Proceedings of the Annual Meeting of the Association for ComputationalLinguistics (ACL)
 Sketch-Driven Regular Expres-sion Generation from Natural Language and Examples,2020, In Transactions of the Association forComputational Linguistics (TACL)
 TRANX: A transition-based neural abstract syntax parser forsemantic parsing and code generation,2018, In Proceedings of the Conference on Empirical Methods inNatural Language Processing: System Demonstrations (EMNLP)
 Learning to parse database queries using inductive logicprogramming,1996, In Proceedings of the Association for the Advancement of Artificial Intelligence(AAAI)
 Learning to map sentences to logical form: Structured clas-sification with probabilistic categorial grammars,2005, In Proceedings of the Conference on Uncertaintyin Artificial Intelligence (UAI)
