title,year,conference
 Unsuperviseddomain adaptation by domain invariant projection,2013, In ICCV
 Domainadaptation on the statistical manifold,2014, In CVPR
 A theory of learning from different domains,2010, Machine Learning
 Scheduled sampling for sequenceprediction with recurrent neural networks,2015, In NeurIPS
 Unsupervised domain adaptation with distributionmatching machines,2018, In AAAI
 Domain-specificbatch normalization for unsupervised domain adaptation,2019, In CVPR
 Adversarial-learned loss for domainadaptation,2020, In AAAI
 Marginalized denoising autoencodersfor domain adaptation,2012, In ICML
 Cluster alignment with a teacher for unsupervised domainadaptation,2019, In ICCV
 Graph adaptive knowledge transfer forunsupervised domain adaptation,2018, In ECCV
 Unsupervised visual domainadaptation using subspace alignment,2013, In ICCV
 Unsupervised domain adaptation by backpropagation,2015, InICML
 Generative adversarial nets,2014, In NeurIPS
 Deep residual learning for imagerecognition,2016, In CVPR
 Continuous manifold based adaptation for evolvingvisual domains,2014, In CVPR
 A review of domain adaptation without target labels,2019, IEEEtransactions on pattern analysis and machine intelligence
 Transferable adversarial training:A general approach to adapting deep classifiers,2019, In ICML
 Learning transferable features withdeep adaptation networks,2015, In ICML
 Deep transfer learning with jointadaptation networks,2017, In ICML
 Conditional adversarialdomain adaptation,2018, In NeurIPS
 Gcan: Graph convolutional adversarial networkfor unsupervised domain adaptation,2019, In CVPR
 Adapting visual category models to newdomains,2010, In ECCV
 Maximum classifierdiscrepancy for unsupervised domain adaptation,2018, In CVPR
 Generate to adapt:Aligning domains using generative adversarial networks,2018, In CVPR
 A dirt-t approach to unsupervised domainadaptation,2018, In ICLR
 Adversarial discriminative domainadaptation,2017, In CVPR
 Deephashing network for unsupervised domain adaptation,2017, In CVPR
 Deep visual domain adaptation: A survey,2018, Neurocomputing
 Dual mixup regularized learning for adversarialdomain adaptation,2020, In ECCV
 Learning semantic representations forunsupervised domain adaptation,2018, In ICML
 Larger norm more transferable: An adaptivefeature norm approach for unsupervised domain adaptation,2019, In ICCV
 Domain-symmetric networks for adversarialdomain adaptation,2019, In CVPR
 Self-paced collaborative and adversarialnetwork for unsupervised domain adaptation,2019, IEEE Transactions on Pattern Analysis and MachineIntelligence
