title,year,conference
 Surveillance and capture: TWo models of privacy,1994, Inf
 Asymptotics and calibration of local volatilitymodels,2002, Quantitative finance
 Machine learning risk assessments in criminal justice settings,2019, In Springer InternationalPublishing
 ParsevalnetWorks: Improving robustness to adversarial examples,2017, In ICML
 Certified adversarial robustness via randomizedsmoothing,2019, arXiv preprint arXiv:1902
 Boosting for transfer learning,2007, InProceedings of the 24th international conference on Machine learning
 Imagenet: A large-scalehierarchical image database,2009, In IEEE Conference on Computer Vision and Pattern Recognition
 Differential privacy: A survey of results,2008, In International conference on theory andapplications of models ofcomputation
 The algorithmic foundations of differential privacy,2014, Foundationsand Trends in Theoretical Computer Science
 Unsupervised domain adaptation by backpropagation,2014, arXivpreprint arXiv:1409
 Privacy in autonomous vehicles,2012, Santa Clara law review
 Deep residual learning for imagerecognition,2015, arXiv preprint arXiv:1512
 Benchmarking neural network robustness to commoncorruptions and perturbations,2019, ICLR
 Improving thedecision support in diagnostic systems using classifier probability calibration,2018, In IDEAL
 Accurate uncertainties for deep learningusing calibrated regression,2018, In International Conference on Machine Learning
 Verified uncertainty calibration,2019, In Advances inNeural Information Processing Systems
 Simple and scalable predictiveuncertainty estimation using deep ensembles,2017, In Advances in Neural Information ProcessingSystems
 SGDR: Stochastic gradient descent with warm restarts,2016, arXivpreprint arXiv:1608
 Mechanism design via differential privacy,2007, In 48th Annual IEEESymposium on Foundations ofComputer Science (FOCS'07)
 Spectral normalization forgenerative adversarial networks,2018, ICLR
 A survey on transfer learning,2009, IEEE Transactions on knowledgeand data engineering
 Visual domain adaptation:A survey of recent advances,2015, IEEE Signal Processing Magazine
 Probabilistic outputs for support vector machines and comparisons to regularizedlikelihood methods,1999, Advances in large margin classifiers
 Optimized scoring systems: Toward trust in machine learning forhealthcare and criminal justice,2018, Interfaces
 A dirt-t approach to unsupervised domainadaptation,2018, arXiv preprint arXiv:1802
 Deepid3: Face recognition with very deepneural networks,2015, arXiv preprint arXiv:1502
 On the importance of initializationand momentum in deep learning,2013, In International conference on machine learning
 Non-parametric calibration for classifica-tion,2019, ArXiv
 Real-to-virtual domain unification forend-to-end autonomous driving,2018, In ECCV
 Obtaining calibrated probability estimates from decision treesand naive bayesian classifiers,2001, In Icml
 Wide residual networks,2016, arXiv preprint arXiv:1605
