title,year,conference
 A bjorck-pereyra-type algorithm for szego-vandermonde matrices based on properties of unitary hessen-berg matrices,2007, Linear algebra and its applications
 Computations with quasiseparablepolynomials and matrices,2008, Theoretical Computer Science
 Barycentric lagrange interpolation,2004, SIAM review
 Solution of vandermonde systems of equations,1970, Mathematics ofcomputation
 Fast inversion of vandermonde-like matrices involving orthogonal poly-nomials,1993, BIT Numerical Mathematics
 A fast divide-and-conquer algorithm for computing the spectraof real symmetric tridiagonal matrices,2013, Applied and Computational Harmonic Analysis
 Learning fast algorithms forlinear transforms using butterfly factorizations,2019, volume 97 of Proceedings of Machine LearningResearch
 Computational aspects of three-term recurrence relations,1967, SIAM review
 Orthogonal polynomials,2004, Oxford university press Oxford
 The reversible residual net-work: Backpropagation without storing activations,2017, In Advances in neural information processingsystems
 Error analysis of the bjorck-pereyra algorithms for solving vandermonde SyS-tems,1987, Numerische Mathematik
 Iterative refinement enhances the stability ofqr factorization methods for solvinglinear equations,1991, BIT Numerical Mathematics
 Accuracy and stability of numerical algorithms,2002, SIAM
 Simulated annealing for jpegquantization,2018, In 2018 Data Compression Conference
 Displacement-structure approach to polynomial vander-monde and related matrices,1997, Linear Algebra and Its Applications
 Near-optimal analysis of univariate moment bounds for polyno-mial optimization,2020, arXiv preprint arXiv:2001
 Afast hermite transform,2008, Theoretical computer science
 The rate-distortion-accuracy tradeoff: Jpeg case study,2020, arXiv preprint arXiv:2008
 Fast algorithms for discrete polynomial transforms on arbitrary grids,2003, Linear algebraand its applications
 Statistical queries and statistical algorithms: Foundations and applications,2020, arXivpreprint arXiv:2004
 An algorithm for summing orthogonal polynomial series and their derivatives withapplications to curve-fitting and interpolation,1965, Mathematics of Computation
 Backward stability of clenshaw’s algorithm,2002, BIT Numerical Mathematics
 Stochastic optimization for machine learning,2010, ICML Tutorial
 Three perspectives on orthogonal polynomials,2016, FOCS 2016 Workshop: (Some)Orthogonal Polynomials and their Applications to TCS
 The jpeg still picture compression standard,1992, IEEE transactions on consumerelectronics
 The most appropriate way depends on theamount of control over the input data,1991, If X can be chosen arbitrarily
