title,year,conference
 Multi-faceted trust and distrust prediction for recommendersystems,2015, Decision Support Systems
 Generating predictive movie recommendations from trust in social networks,2006, InInternational Conference on Trust Management
 A simple but effective method to incorporate trustedneighbors in recommender systems,2012, In International conference on user modeling
 Improving recommendation based on implicit trust relationships fromtags,2012, 2012
 On information and sufficiency,1951, Ann
 Trust-aware recommender systems,2007, In Proceedings of the 2007ACM Conference on Recommender Systems
 Using trust in recommender systems: an experimentalanalysis,2004, In International conference on trust management
 Multi-faceted trust-based collaborativefiltering,2019, Proceedings of the 27th ACM Conference on User Modeling
 Red: a rich epinionsdataset for recommender systems,2014, 06 2014
 Implicit feedback for recommender systems,1998, In Proceedingsof the AAAI workshop on recommender systems
 A social recommender basedon factorization and distance metric learning,2017, IEEE Access
