title,year,conference
 Learning representations by maximiz-ing mutual information across views,2019, In Advances in Neural Information Processing Systems(NeurIPS)
 Improved few-shotvisual classification,2020, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 A closer look atfew-shot classification,2019, In International Conference on Learning Representations (ICLR)
 Improved baselines with momentumcontrastive learning,2020, arXiv preprint arXiv:2003
 Image block augmentation for one-shotlearning,2019, In Association for the Advancement of Artificial Intelligence (AAAI)
 Image deformationmeta-networks for one-shot learning,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Imagenet: A large-scalehierarchical image database,2009, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 A baselinefor few-shot image classification,2019, In Proceedings of the International Conference on LearningRepresentations (ICLR)
 Unsupervised visual representation learningby context prediction,2015, In Proceedings of the IEEE International Conference on Computer Vision(ICCV)
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In Proceedings of the International Conference on Machine Learning (ICML)
 Dropblock: A regularization method for convolu-tional networks,2018, In Advances in Neural Information Processing Systems (NeurIps)
 Boosting few-shot visual learning with self-supervision,2019, In Proceedings of the IEEE International Conferenceon Computer Vision (ICCV)
 Caltech-256 object category dataset,2007, 2007
 Low-shot visual recognition by shrinking and hallucinatingfeatures,2017, In Proceedings of the IEEE International Conference on Computer Vision (ICCV)
 Deep residual learning for image recog-nition,2015, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Momentum contrast forunsupervised visual representation learning,2020, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Few-shot learning with metric-agnostic conditional embeddings,2018, arXiv preprintarXiv:1802
 Colorization as a proxy task forvisual understanding,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Meta-learning withdifferentiable convex optimization,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Boosting few-shotlearning with adaptive margin loss,2020, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Tafssl:Task-adaptive feature sub-space learning for few-shot classification,2020, Proceedings of the EuropeanConference on Computer Vision (ECCV)
 Negative marginmatters: Understanding margin in few-shot classification,2020, 2020
 Learning from one example through shareddensities on transforms,2000, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Unsupervised learning of visual representations by solving jigsawpuzzles,2016, In Proceedings of the European Conference on Computer Vision (ECCV)
 Embedding propaga-tion: Smoother manifold for few-shot classification,2020, Proceedings of the European Conference onComputer Vision (ECCV)
 Optimization as a model for few-shot learning,2017, In Proceedingsof the International Conference on Learning Representations (ICLR)
 Meta-learning for semi-supervised few-shot classifica-tion,2018, In Proceedings of the International Conference on Learning Representations (ICLR)
 Delta-encoder: An effective sample synthesismethod for few-shot object recognition,2018, In Advances in Neural Information Processing Systems(NeurIPS)
 Prototypical networks for few-shot learning,2017, InAdvances in Neural Information Processing Systems Advances in Neural Information ProcessingSystems (NeurIPS)
 Contrastive multiview coding,2020, Proceedings of theEuropean Conference on Computer Vision (ECCV)
 Instance credibility inferencefor few-shot learning,2020, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Learning to learn: Model regression networks for easy smallsample learning,2016, In Proceedings of the European Conference on Computer Vision (ECCV)
 Unsupervised feature learning via non-parametric instance discrimination,2018, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Colorful image colorization,2016, In Proceedings ofthe European Conference on Computer Vision (ECCV)
