title,year,conference
 Dismec: Distributed sparse machines for extreme multi-label classifica-tion,2017, In Proceedings of the 10th ACM International Conference on Web Search and Data Mining
 Sparse local embeddings for extreme multi-labelclassification,2015, In Advances in Neural Information Processing Systems
 Efficient multi-label classification with many labels,2013, In Proceedings of the30th International Conference on Machine Learning
 X-bert: extreme multi-label textclassification with bert,2020, Proceedings of the 26th ACM SIGKDD International Conference onKnowledge Discovery and Data Mining
 PD-Sparse : A Primal and DualSparse Approach to Extreme Multiclass and Multilabel Classification,2016, In Proceedings of The 33rdInternational Conference on Machine Learning
 Breaking the glassceiling for embedding-based classifiers for large output spaces,2019, In Advances in Neural InformationProcessing Systems
 Decoupling represen-tation and classifier for long-tailed recognition,2020, Proceedings of the International Conference onLearning Representations
 Bonsai-diverse and shallow trees for extreme multi-labelclassification,2019, arXiv preprint arXiv:1904
 Inferring networks of substitutable and complementaryproducts,2015, In Proceedings of the 21st ACM SIGKDD International Conference on KnowledgeDiscovery and Data Mining
 Lshtc: A benchmark for large-scale text classification,2015, arXiv preprintarXiv:1503
 Parabel: Partitioned label trees forextreme classification with application to dynamic search advertising,2018, In Proceedings of the 2018World Wide Web Conference
 Annexml: Approximate nearest neighbor search for extreme multi-label classification,2017, InProceedings of the 23rd ACM SIGKDD International Conference on Knowledge Discovery andData Mining
 Multilabel classification with principal label space transformation,2012, NeuralComputation
 Does tail label help for large-scale multi-label learning,2018, In Proceedings of the27th International Joint Conference on Artificial Intelligence
 Learning compact model for large-scale multi-label data,2019, In The 33rd AAAIConference on Artificial Intelligence
 Learning for tail label data: A label-specific feature approach,2019, InProceedings of the 28th International Joint Conference on Artificial Intelligence
 Robust extreme multi-label learning,2016, In Proceedings of the 22nd ACMSIGKDD International Conference on Knowledge Discovery and Data Mining
 Learning deep latent space for multi-labelclassification,2017, In Proceedings of the 31st AAAI Conference on Artificial Intelligence
 Ppdsparse: A parallelprimal-dual sparse method for extreme classification,2017, In Proceedings of the 23rd ACM SIGKDDInternational Conference on Knowledge Discovery and Data Mining
 Attentionxml: Extreme multi-label textclassification with multi-label attention based recurrent neural networks,2018, Advances in NeuralInformation Processing Systems
 Large-scale multi-label learning with missing labels,2014, InProceedings of the 31st International Conference on Machine Learning
 Ml-knn: A lazy learning approach to multi-label learning,2007, PatternRecognition
