title,year,conference
 Deep speech 2: End-to-end speech recognition in english and mandarin,2016, In International conference on machine learning
 Une Approche theorique de FApprentissage Connexionniste: Applications a la Re-connaissance de la Parole,1991, PhD thesis
 State-of-the-artspeech recognition with sequence-to-sequence models,2018, In 2018 IEEE International Conferenceon Acoustics
 Torch7: A matlab-like environmentfor machine learning,2011, In BigLearn
 Wav2letter: an end-to-end convnet-based speech recognition system,2016, arXiv preprint arXiv:1609
 Parameter estimation for probabilistic finite-state transducers,2002, In Proceedings of the40th Annual Meeting ofthe Associationfor Computational Linguistics
 A novel connectionist system for unconstrained handwriting recognition,2008, IEEEtransactions on pattern analysis and machine intelligence
 Sequence modeling with ctc,2017, Distill
 Sequence-to-sequence speech recog-nition with time-depth separable convolutions,2019, Proc
 Image-to-image translation withconditional adversarial networks,2017, In Proceedings of the IEEE conference on computer vision andpattern recognition
 Estimation of probabilities from sparse data for the language model component of aspeech recognizer,1987, IEEE transactions on acoustics
 Lattice-based optimization of sequence classification criteria for neural-networkacoustic modeling,2009, In 2009 IEEE International Conference on Acoustics
 Scalable minimum bayes risk training of deepneural network acoustic models using distributed hessian-free optimization,2012, In Thirteenth AnnualConference of the International Speech Communication Association
 Sentencepiece: A simple and language independent subwordtokenizer and detokenizer for neural text processing,2018, In Proceedings of the 2018 Conference onEmpirical Methods in Natural Language Processing: System Demonstrations
 Conditional random fields: Proba-bilistic models for segmenting and labeling sequence data,2001, 2001
 Connectionist temporal classification with maximumentropy regularization,2018, In Advances in Neural Information Processing Systems
 LibriSpeech: an ASRcorpus based on public domain audio books,2015, In International Conference on Acoustics
 Weighted rational transductions and their ap-plication to human language processing,1994, In HUMAN LANGUAGE TECHNOLOGY: Proceedingsofa Workshop held at Plainsboro
 Dropout improvesrecurrent neural networks for handwriting recognition,2014, In 2014 14th international conference onfrontiers in handwriting recognition
 The kaldi speech recognitiontoolkit,2011, In IEEE 2011 workshop on automatic speech recognition and understanding
 Purely sequence-trained neural networks for asr based onlattice-free mmi,2016, 2016
 A tutorial on hidden markov models and selected applications in speechrecognition,1989, Proceedings of the IEEE
 Sequence level train-ing with recurrent neural networks,2015, arXiv preprint arXiv:1511
 Neural machine translation of rare words withsubword units,2016, In Proceedings of the 54th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Sequence-discriminative training ofdeep neural networks,2013, 2013
 Handwriting recognition with large mul-tidimensional long short-term memory recurrent neural networks,2016, In 2016 15th InternationalConference on Frontiers in Handwriting Recognition (ICFHR)
