title,year,conference
 Mixedmembership stochastic block models for relational data with application to protein-protein inter-actions,2006, In In Proceedings of the International Biometrics Society Annual Meeting
 Emergence of scaling in random networks,1999, science
 Simplicialclosure and higher-order link prediction,2018, Proceedings of the National Academy of Sciences
 On f-vectors and homology,2006, Annals of the New York Academy ofSciences
 Normal Approximation by Stein’s Method,2010, SpringerVerlag
 Inductive representationlearning on temporal graphs,2020, In International Conference on Learning Representations (ICLR)
 Node2vec: Scalable feature learning for networks,2016, In Proceedingsof the 22nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining
 node2vec: Scalable feature learning for networks,2016, In Proceedingsof the 22nd ACM SIGKDD international conference on Knowledge discovery and data mining
 Simrank: a measure of structural-context similarity,2002, In Proceedingsof the eighth ACM SIGKDD international conference on Knowledge discovery and data mining
 Variational graph auto-encoders,2016, NIPS Workshop on BayesianDeep Learning
 Link prediction in complex networks: A survey,2011, Physica A: statisticalmechanics and its applications
 Incorporating higher-order repre-sentative features improves prediction in network-based cancer prognosis analysis,2011, BMC medicalgenomics
 Negative sampling for hyperlink predic-tion in networks,2020, volume 12085 of Lecture Notes in Computer Science
 Deepwalk: Online learning of social repre-sentations,2014, In Proceedings of the 20th ACM SIGKDD international conference on Knowledgediscovery and data mining
 Nonparametric link predictionin large scale dynamic networks,2014, Electron
 Weisfeiler-lehman graph kernels,2011, J
 Approximate Computationof Expectations,1986, IMS Lecture Notes
 On normal approximation for strongly mixing random variables,2007, Acta ApplicandaeMathematicae
 Uber simultane gleichgewichte und die beziehungen zwischen thermodynamikUnd reactionskinetik homogener Systeme,1911, Monatshefte fur Chemie Und verwandte Teile andererWissenschaften
 Hyperlink prediction in hypernetworks usinglatent social features,2013, In Johannes FUrnkranz
 Link prediction based on graph neural networks,2018, arXiv preprintarXiv:1802
 Link prediction based on graph neural networks,2018, In Advances inNeural Information Processing Systems
