title,year,conference
 Data augmentation generative adversarialnetworks,2017, arXiv preprint arXiv:1711
 Unsuperviseddomain adaptation by domain invariant projection,2013, In Proceedings of the IEEE InternationalConference on Computer Vision (ICCV)
 Learning fac-torized representations for open-set domain adaptation,2019, In Proc
 Towards open set deep networks,2016, In Proceedings of the IEEEconference on computer vision and pattern recognition (CVPR)
 Open set domain adaptation,2017, In Proc
 Attract or distract: Exploit the margin of openset,2019, In Proc
 Deepreconstruction-classification networks for unsupervised domain adaptation,2016, In Proc
 Connecting the dots with landmarks: Discrimina-tively learning domain-invariant features for unsupervised domain adaptation,2013, In InternationalConference on Machine Learning
 Generative adversarial nets,2014, In Proc
 In Proc,2006, Advances in Neural Information ProcessingSystems (NeurIPS)
 Adversarial training in affective computing andsentiment analysis: Recent advances and perspectives,2019, IEEE Computational Intelligence Magazine
 Low-shot visual recognition by shrinking and hallucinatingfeatures,2017, In Proceedings of the IEEE conference on computer vision and pattern recognition(CVPR)
 Deep residual learning for imagerecognition,2016, In Proc
 Multi-class open set recognition usingprobability of inclusion,2014, In Proc
 Multi-class open set recognition usingprobability of inclusion,2014, In European Conference on Computer Vision (ECCV)
 Specializedsupport vector machines for open-set recognition,2016, arXiv preprint arXiv:1606
 Microsoft COCO: common objects in context,2014, In Proc
 Separate to adapt: Openset domain adaptation via progressive separation,2019, In Proc
 Transfer featurelearning with joint distribution adaptation,2013, In Proc
 Learning transferable featureswith deep adaptation networks,2015, In Proc
 Deep transfer learning with jointadaptation networks,2017, In Proc
 Conditional adversarialdomain adaptation,2018, In Advances in Neural Information Processing Systems (NeurIPS)
 GCAN: graph convolutional adversarial networkfor unsupervised domain adaptation,2019, In Proc
 Domain adaptation via transfercomponent analysis,2010, IEEE Transactions on Neural Networks
 Visda:The visual domain adaptation challenge,2017, CoRR
 Asymmetric tri-training for unsuperviseddomain adaptation,2017, In Proc
 Open set domain adaptationby backpropagation,2018, In Proc
 Towardopen set recognition,2012, IEEE transactions on pattern analysis and machine intelligence (TPAMI)
 Very deep convolutional networks for large-scale imagerecognition,2015, In Proc
 Deep domain confusion:Maximizing for domain invariance,2014, arXiv preprint arXiv:1412
 Adversarial discriminative domainadaptation,2017, In Proc
 Deephashing network for unsupervised domain adaptation,2017, In Proc
 Low-shot learning fromimaginary data,2018, In Proceedings of the IEEE conference on computer vision and pattern recognition(CVPR)
 Learning semantic representations forunsupervised domain adaptation,2018, In Proc
 Collaborative and adversarial network forunsupervised domain adaptation,2018, In Proc
