title,year,conference
 Emergence of scaling in random networks,1999, science
 Adversarial attacks on node embeddings via graphpoisoning,2018, arXiv preprint arXiv:1809
 A restricted black-box adversarial framework towards attacking graph embed-ding models,2020, In AAAI Conference on Artificial Intelligence
 Theloss surfaces of multilayer networks,2015, In Artificial intelligence and statistics
 Adversarial attack ongraph structured data,2018, arXiv preprint arXiv:1806
 Graph neuralnetworks for social recommendation,2019, In The World Wide Web Conference
 Adversarial attacks and defenses ongraphs: A review and empirical study,2020, arXiv preprint arXiv:2003
 Deep learning without poor local minima,2016, In Advances in neural informationprocessing systems
 Maximizing the spread of influence through a socialnetwork,2003, In Proceedings of the ninth ACM SIGKDD international conference on Knowledgediscovery and data mining
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Prediction models for network-linked data,2019, The Annals ofApplied Statistics
 Black-box adversarial attacks on graph neural net-works with limited node access,2020, arXiv preprint arXiv:2006
 Adversarial attack anddefense on graph data: A survey,2018, arXiv preprint arXiv:1812
 Node injectionattacks on graphs via reinforcement learning,2019, arXiv preprint arXiv:1909
 Ad-versarial attack on hierarchical graph pooling neural networks,2020, arXiv preprint arXiv:2005
 Graph attention networks,2018, In International Conference on Learning Representations
 Attacking graph-based classification via manipUlatingthe graph strUctUre,2019, In Proceedings of the 2019 ACM SIGSAC Conference on Computer andCommunications Security
 Acomprehensive sUrvey on graph neUral networks,2020, IEEE Transactions on Neural Networks andLearning Systems
 Representation learning on graphs with jumping knowledge networks,2018, arXiv preprintarXiv:1806
 Spatio-temporal graph convolutional networks: A deeplearning framework for traffic forecasting,2017, arXiv preprint arXiv:1709
 Datapoisoning attack against knowledge graph embedding,2019, In Proceedings of the 28th InternationalJoint Conference on Artificial Intelligence
 Adversarial attacks on graph neural networks via metalearning,2019, In International Conference on Learning Representations (ICLR)
