title,year,conference
 Combining probability distributions from experts in riskanalysis,1999, Risk analysis
 Videocapsulenet: A simplified network for actiondetection,2018, In Advances in Neural Information Processing Systems
 Capsulevos: Semi-supervised video objectsegmentation using capsule routing,2019, In The IEEE International Conference on Computer Vision(ICCV)
 Rich feature hierarchies for accurateobject detection and semantic segmentation,2014, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Mask r-cnn,2017, In Proceedings OftheIEEE international conference on computer vision
 Transforming auto-encoders,2011, In Internationalconference on artificial neural networks
 Squeeze-and-excitation networks,2018, In Proceedings of the IEEEconference on computer vision and pattern recognition
 Adam: A method for stochastic optimization,2014, In InternationalConference on Learning Representations (ICLR)
 Capsules for object segmentation,2018, In Medical Imaging with DeepLearning (MIDL)
 Cornernet: Detecting objects as paired keypoints,2018, In Proceedings of theEuropean Conference on Computer Vision (ECCV)
 Microsoft coco: Common objects in context,2014, In Proceedings ofthe European Conference on Computer Vision (ECCV)
 Focal loss for dense objectdetection,2017, In The IEEE International Conference on Computer Vision (ICCV)
 Path aggregation netWork for instancesegmentation,2018, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Ssd: Single shot multibox detector,2016, In Proceedings of the European Conferenceon Computer Vision (ECCV)
 Capsule netWorks need an improved routingalgorithm,2019, arXiv preprint arXiv:1907
 Examining the benefits of capsule neuralnetWorks,2020, arXiv preprint arXiv:2001
 Yolov3: An incremental improvement,2018, arXiv preprintarXiv:1804
 Faster r-cnn: ToWards real-time objectdetection With region proposal netWorks,2015, In Advances in neural information processing systems
 Dynamic routing betWeen capsules,2017, InAdvances in neural information processing systems
 Sniper: Efficient multi-scale training,2018, In Advancesin neural information processing systems
 The opinion pool,1961, The Annals of Mathematical Statistics
 Capsules Withinverted dot-product attention routing,2020, In International Conference on Learning Representations(ICLR)
 Single-shot refinement neuralnetwork for object detection,2018, In Proceedings of the IEEE conference on computer vision andpattern recognition
 Investigating capsulenetworks with dynamic routing for text classification,2018, arXiv preprint arXiv:1804
 3d point capsule networks,2019, InProceedings of the IEEE conference on computer vision and pattern recognition
 Objects as points,2019, arXiv preprintarXiv:1904
 Bottom-uP object detection by grouPingextreme and center Points,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
