title,year,conference
 Pattern Recognition and Machine Learning,2006, Springer
 Weight uncertainty inneural networks,2015, arXiv preprint arXiv:1505
 Large-scale machine learning with stochastic gradient descent,2010, In COMPSTAT
 Stream-ing variational bayes,2013, In Advances in neural information processing systems
 Unbiased online activelearning in data streams,2011, In Proceedings of the 17th ACM SIGKDD international conference onKnowledge discovery and data mining
 On the lambert w function,1996, Adv
 Gaussian probabilities and expec-tation propagation,2011, arXiv preprint arXiv:1111
 Precise minimax redundancy and regrets,2004, IEEE Trans
 Learning optimaldecisions with confidence,2019, Proceedings of the National Academy of Sciences
 Web-scalebayesian click-through rate prediction for sponsored search advertising in microsoft’s bing searchengine,2010, Omnipress
 The Minimum Description Length Principle,2007, MIT Press
 Logistic regression: Tight bounds for stochastic and onlineoptimization,2014, In The 27th Conference on Learning Theory
 Fast sparse gaussian process methods: Theinformative vector machine,2003, In Advances in neural information processing systems
 Online learning for latent dirichlet alloca-tion,2010, In Advances in Neural Information Processing Systems 23
 Improving the mean field approximation via the use ofmixture distributions,1998, In Learning in graphical models
 Online bounds for bayesian algorithms,2005, In NIPS
 Perception as Bayesian inference,1996, Cambridge UniversityPress
 Simple and scalable predic-tive uncertainty estimation using deep ensembles,2017, In Advances in neural information processingsystems
 Predictive uncertainty estimation via prior networks,2018, In Advancesin Neural Information Processing Systems
 No-regret algorithms for unconstrained online convexoptimization,2012, In Advances in neural information processing systems
 Follow-the-regularized-leader and mirror descent: Equivalence theorems and L1regularization,2011, In AISTATS
 On the generalization of the lambert w function,2015, arXiv:1408
 Expectation propagation for approximate bayesian inference,2013, arXiv preprintarXiv:1301
 A family of algorithms for approximate Bayesian inference,2001, PhD thesis
 The expectation-maximization algorithm,1996, IEEE Signal processing magazine
 Machine Learning A Probabilistic Perspective,2012, MIT Press
 Online variational bayesianinference: Algorithms for sparse gaussian processes and theoretical bounds,2017, 2017a
 Coin betting and parameter-free online learning,2016, In Advances inNeural Information Processing Systems
 Black Box Variational Inference,2014, volume 33 ofProceedings of Machine Learning Research
 The infinite gaussian mixture model,2000, In Advances in neural informationprocessing systems
 Speaker verification using adaptedgaussian mixture models,2000, Digital signal processing
 Modeling by the shortest data description,1978, Automatica
 Minimax codes for finite alphabets,1978, EEE Trans
 Stochastic complexity and modeling,1986, The Annals of Statistics
 Online learning and online convex optimization,2011, Foundations and trendsin Machine Learning
 Adjustment of an inverse matrix corresponding to a changein one element of a given matrix,1950, The Annals of Mathematical Statistics
 Gaussian mixture regression and classification,2004, PhD thesis
 The case for bayesian deep learning,2020, arXiv preprint arXiv:2001
 Online convex programming and generalized infinitesimal gradient ascent,2003, In ICML
 round t for different algorithms and different data generationmodels,2000, On the left
