title,year,conference
 A survey on metric learning for feature vectorsand structured data,2013, arXiv preprint arXiv:1306
 De-scribing textures in the wild,2014, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Conditional neural processes,2018, CoRR
 Dynamic few-shot visual learning without forgetting,2018, CoRR
 Deep residual learning for imagerecognition,2015, CoRR
 Detectionof traffic signs in real-world images: The german traffic sign detection benchmark,2013, In The 2013international joint conference on neural networks (IJCNN)
 Edge-labeling graph neural networkfor few-shot learning,2019, CoRR
 Siamese neural networks for one-shotimage recognition,2015, In ICML deep learning workshop
 Learning multiple layers of features from tiny images,2009, Technical report
 Imagenet classification with deep con-volutional neural networks,0001, Commun
 Human-level concept learningthrough probabilistic program induction,2015, Science
 MNIST handwritten digit database,2010, 2010
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Transductive propagation netWorkfor feW-shot learning,2018, CoRR
 Fine-grainedvisual classification of aircraft,2013, arXiv preprint arXiv:1306
 Meta-learning With temporalconvolutions,2017, CoRR
 Tadam: Task dependent adaptivemetric for improved few-shot learning,2018, In S
 Fastand flexible mUlti-task classification Using conditional neUral adaptive processes,2019, arXiv preprintarXiv:1906
 Meta-learning with latent embedding optimization,2018, CoRR
 Few-shot learning with graph neUral networks,2018, InInternational Conference on Learning Representations
 Very deep convolUtional networks for large-scale imagerecognition,2014, arXiv 1409
 Prototypical networks for few-shot learning,2017, InAdvances in Neural Information Processing Systems
 A sUrvey on image classification and activity recognitionUsing deep convolUtional neUral network architectUre,2017, In 2017 Ninth International Conference onAdvanced Computing (ICoAC)
 Meta-dataset: A datasetof datasets for learning to learn from few examples,2019, arXiv preprint arXiv:1903
 Matching networks for oneshot learning,2016, In Advances in neural information processing systems
 Few-shot learning: A survey,2019, CoRR
