title,year,conference
 Design by directed evolution,1998, Accounts of chemical research
 Algorithms for hyper-parameter op-timization,2011, In Proceedings of the 24th International Conference on Neural Information ProcessingSystems
 A deep neural networkfor predicting and engineering alternative polyadenylation,2019, Cell
 Conditioning by adaptive sampling forrobust design,2019, arXiv preprint arXiv:1901
 Halting a cellular production line: responses to ribosomal pausingduring translation,2007, Biology of the Cell
 Combinatorial black-box optimization with expertadvice,2020, In KDD
 Reengineering orthogonally selective riboswitches,2010, Proceedings of theNational Academy of Sciences
 Solving the rna design problemwith reinforcement learning,2018, PLoS computational biology
 Dealing with categorical and integer-valued variables in bayesian optimization with gaussian processes,2020, Neurocomputing
 Automatic chemical design using a data-driven continuousrepresentation of molecules,2018, ACS central science
 Computational tools and algorithms fordesigning customized synthetic genes,2014, Frontiers in bioengineering and biotechnology
 Feedback gan for dna optimizes protein functions,2019, Nature MachineIntelligence
 Vienna rna secondary structure server,2003, Nucleic acids research
 Hachimojidna and rna: A genetic system with eight building blocks,2019, Science
 Sequential model-based optimization forgeneral algorithm configuration,2011, In Proceedings of the 5th International Conference on Learningand Intelligent Optimization
 Generating anddesigning dna with deep generative models,2017, arXiv preprint arXiv:1712
 Optimization by simulated annealing,1983, Science
 Bandit based monte-carlo planning,2006, In Proceedings of the17th European Conference on Machine Learning
 Walsh functions as surrogatemodel for pseudo-boolean optimization problems,2019, In The Genetic and Evolutionary ComputationConference (GECCO 2019)
 Rna as a stable polymer to build controllable and defined nanostructuresfor material and biomedical applications,2015, Nano today
 Antibody complementarity determiningregion design using high-capacity machine learning,2020, Bioinformatics
 Viennarna package 2,2011,0
 Modular andtunable biological feedback control using a de novo protein switch,2019, Nature
 Combinatorial bayesianoptimization using the graph cartesian product,2019, In Advances in Neural Information ProcessingSystems 32
 Letter to the editor—a monte carlo method for the approximate solution of certaintypes of constrained optimization problems,1970, Operations Research
 An unexpectedly effective monte carlo technique for the rna inverse foldingproblem,2018, BioRxiv
 Bayesian optimization of combinatorial structures,2018, In ICML
 Learning to design rna,2018, arXiv preprintarXiv:1812
 Learning to design RNA,2019, InInternational Conference on Learning Representations
 Taking thehuman out of the loop: A review of bayesian optimization,2015, Proceedings of the IEEE
 Simulated annealing for hard satisfiability problems,1993, In DIMACS Workshop:Cliques
 Amortized bayesian optimizationover discrete spaces,2020, In Proceedings of the 36th Conference on Uncertainty in Artificial Intelligence(UAI)
 On the normalization of the minimum free energy of rnas by sequence length,2014, PloSone
 Designof highly active double-pseudoknotted ribozymes: a combined computational and experimentalstudy,2019, Nucleic acids research
 Rna inverse folding using montecarlo tree search,2017, BMC Bioinformatics
 Optimal computer folding of large rna sequences using thermo-dynamics and auxiliary information,1981, Nucleic acids research
