title,year,conference
 Protein function prediction via graph kernels,2005, Bioinformatics
 Spectral networks and locallyconnected networks on graphs,2013, arXiv preprint arXiv:1312
 Spectral graph theory,1997, American Mathematical Soc
 Structure-activity relationship of mutagenic aromatic and heteroaromatic nitro com-pounds,1991, correlation with molecular orbital energies and hydrophobicity
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, In Advances in neural information processing systems
 Weighted graph cuts without eigenvectors amultilevel approach,2007, IEEE transactions on pattern analysis and machine intelligence
 Edge contraction pooling for graph neural networks,2019, arXiv preprintarXiv:1905
 Scal-able kernels for graphs with continuous attributes,2013, In Advances in neural information processingsystems
 Splinecnn: Fast geomet-ric deep learning with continuous b-spline kernels,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Graph u-nets,2019, In International Conference on Machine Learning
 Beyond instance-level image retrieval: Leveraging captions to learna global visual representation for semantic retrieval,2017, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Deep convolutional networks on graph-structureddata,2015, arXiv preprint arXiv:1506
 Categorical reparametrization with gumble-softmax,2017, InInternational Conference on Learning Representations (ICLR 2017)
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Spectrally approximating large graphs With smallergraphs,2018, In International Conference on Machine Learning
 The concrete distribution: A continuousrelaxation of discrete random variables,2016, arXiv preprint arXiv:1611
 Sentence-bert: Sentence embeddings using siamese bert-netWorks,2019, arXiv preprint arXiv:1908
 Dynamic edge-conditioned filters in convolutional neu-ral netWorks on graphs,2017, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Very deep convolutional netWorks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Graph attention netWorks,2018, In International Conference on Learning Representations
