title,year,conference
 Recent ad-vances in graph partitioning,2016, In Algorithm Engineering
 Stochastic training of graph convolutional networks withvariance reduction,2017, arXiv preprint arXiv:1710
 Fastgcn: fast learning with graph convolutional networks viaimportance sampling,2018, arXiv preprint arXiv:1801
 Open graph benchmark: Datasets for machine learning on graphs,2020, arXivpreprint arXiv:2005
 Adaptive sampling towards fast graphrepresentation learning,2018, In Advances in neural information processing systems
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Pytorch-biggraph: A large-scale graph embedding system,2019, arXiv preprintarXiv:1903
 Reducing communication in graph neural net-work training,2020, arXiv preprint arXiv:2005
 Graph-saint: Graph sampling based inductive learning method,2019, arXiv preprint arXiv:1907
 Link prediction based on graph neural networks,2018, In Advances inNeural Information Processing Systems
 Layer-dependentimportance sampling for training deep and large graph convolutional networks,2019, In Advances inNeural Information Processing Systems
