title,year,conference
 Blend-mask: Top-down meets bottom-up for instance segmentation,2020, arXiv preprint arXiv:2001
 Tensormask: A foundation for denseobject segmentation,2019, In Proceedings of the IEEE International Conference on Computer Vision
 Instance-aware semantic segmentation via multi-task networkcascades,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Retinamask: Learning to predict masksimproves state-of-the-art single-shot detection for free,2019, arXiv preprint arXiv:1901
 Neocognitron: A self-organizing neural network model for a mechanism ofpattern recognition unaffected by shift in position,1980, Biological cybernetics
 LVIS: A dataset for large vocabulary instance seg-mentation,2019, In CVPR
 Simultaneous detection andsegmentation,2014, In European Conference on Computer Vision
 Mask r-cnn,2017, In Proceedings oftheIEEE international conference on computer vision
 Dynamic filter networks,2016, InAdvances in Neural Information Processing Systems
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Pointrend: Image segmentation asrendering,2019, arXiv preprint arXiv:1912
 Centermask: Real-time anchor-free instance segmentation,2019, arXivpreprint arXiv:1911
 Fully convolutional instance-awaresemantic segmentation,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Microsoft COCO: Common objects in context,2014, In ECCV
 Fully convolutional networks for semanticsegmentation,2015, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Pointins: Point-basedinstance segmentation,2020, arXiv preprint arXiv:2003
 Faster r-cnn: ToWards real-time objectdetection With region proposal netWorks,2015, In Advances in neural information processing systems
 Adaptis: Adaptive instance selectionnetWork,2019, In Proceedings of the IEEE International Conference on Computer Vision
 Conditional convolutions for instance segmentation,2020, arXivpreprint arXiv:2003
 Solo: Segmenting objects bylocations,2019, arXiv preprint arXiv:1912
 Polarmask: Single shot instance segmentation With polar representation,2019, arXiv preprintarXiv:1909
 Mask encoding for singleshot instance segmentation,2020, arXiv preprint arXiv:2003
