title,year,conference
 Variational network quantiza-tion,2018, 2018
 An empirical studyof binary neural networks’ optimisation,2019, In ICLR
 Proxquant: Quantized neural networks via proximaloperators,2019, 2019
 Deep learning with low precision byhalf-wave gaussian quantization,2017, In CVPR
 Metaquant: Learning to quantize by learning topenetrate non-differentiable quantization,2019, 2019
 Rich feature hierarchies for accu-rate object detection and semantic segmentation,2014, In CVPR
 Network sketching: Exploiting binarystructure in deep cnns,2017, In CVPR
 Deep residual learning for image recog-nition,2016, In CVPR
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Loss-aware binarization of deep networks,2017, 2017
 Mobilenets: Efficient convolutional neural networks formobile vision applications,2017, arXiv preprint arXiv:1704
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Learning multiple layers of features from tiny images,2009, TechReport
 Imagenet classification with deep convo-lutional neural networks,2012, In NIPS
 Pruning filters forefficient convnets,2017, In ICLR
 Towards accurate binary convolutional neural network,2017, InNIPS
 Bi-real net:Enhancing the performance of 1-bit cnns with improved representational capability and advancedtraining algorithm,2018, In ECCV
 Fully convolutional networks for semanticsegmentation,2015, In CVPR
 Training binary neuralnetworks with real-to-binary convolutions,2020, 2020
 Apprentice: Using knowledge distillation techniques to improvelow-precision network accuracy,2018, 2018
 Binary neuralnetworks: A survey,2020, Pattern Recognition
 Xnor-net: Imagenetclassification using binary convolutional neural networks,2016, In ECCV
 Regularized binarynetwork training,2019, 2019
 Very deep convolutional networks for large-scale imagerecognition,2015, In ICLR
 Efficient processing of deep neuralnetworks:a tutorial and survey,2017, Proceedings of the IEEE
 Lq-nets: Learned quantizationfor highly accurate and compact deep neural networks,2018, In ECCV
 Shufflenet: An extremely efficientconvolutional neural network for mobile devices,2018, In CVPR
 Dorefa-net: Train-ing low bitwidth convolutional neural networks with low bitwidth gradients,2016, arXiv preprintarXiv:1606
 Neural architecture search with reinforcement learning,2017, In ICLR
