title,year,conference
 Distributed kernel principalcomponent analysis,2015, CoRR
 Communication efficientdistributed kernel principal component analysis,2016, In Balaji Krishnapuram
 A PTASfor `p-low rank approximation,2019, In Timothy M
 An improved approximation algorithm for thecolumn subset selection problem,2008, CoRR
 Dimensionalityreduction for k-means clustering and low rank approximation,2015, In Rocco A
 Optimal analysis of subset-selection based LP low-rank approximation,2019, In H
 Distributed column subset selectionon mapreduce,2013, In Hui Xiong
 On the complexity of robust PCA and `1 -norm low-rank matrixapproximation,2015, CoRR
 Finding structure with randomness: Probabilisticalgorithms for constructing approximate matrix decompositions,2011, SIAM review
 Coresets for clustering in euclidean spaces: Importance samplingis nearly optimal,2020, In Proceedings of the 52nd Annual ACM SIGACT Symposium on Theory of Computing
 Robust l1 norm factorization in the presence of outliers and missing data byalternative convex programming,2005, In 2005 IEEE Computer Society Conference on Computer Vision andPattern Recognition (CVPR 2005)
 Improveddistributed principal component analysis,2014, In Zoubin Ghahramani
 Optimal `1 column subset selection and a fast PTAS for low rankapproximation,2020, CoRR
 Cur matrix decompositions for improved data analysis,2009, Proceedings ofthe National Academy of Sciences of the United States of America
 Graph stream algorithms: A survey,0163, SIGMOD Rec
 Low-distortion subspace embeddings in input-sparsity time andapplications to robust linear regression,2013, In Proceedings of the 45th Annual ACM Symposium on Theory ofComputing
 Random version of dvoretzky’s theorem in `pn ,0304, StochasticProcesses and their Applications
 Strong coresets for k-median and subspace approximation: Goodbyedimension,2018, In Mikkel Thorup (ed
 Average case column subset selection for entryWise `1 -normloss,2019, In Advances in Neural Information Processing Systems 32: Annual Conference on Neural InformationProcessing Systems 2019
 Towards a zero-one law for column subset selection,2019, InAdvances in Neural Information Processing Systems 32: Annual Conference on Neural Information ProcessingSystems 2019
 Sketching as a tool for numerical linear algebra,2014, Foundations and Trends in TheoreticalComputer Science
 An efficient algorithm for l1-norm principal componentanalysis,2012, In 2012 IEEE International Conference on Acoustics
 Lemma 2 from Altschuler et al,2021, (2016)
