title,year,conference
 Adapting rankingsvm to document retrieval,2006, In Proceedings of the 29th annual international ACM SIGIR conferenceon Research and development in information retrieval
 An analysis of inferencewith the universum,2008, In Advances in neural information processing systems
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Attgan: Facial attributeediting by only changing what you want,2019, IEEE Transactions on Image Processing
 Image-to-image translation withconditional adversarial networks,2017, In Proceedings of the IEEE conference on computer vision andpattern recognition
 Flow-based image-to-imagetranslation with feature disentanglement,2019, In Advances in Neural Information Processing Systems
 Fader networks: Manipulating images by sliding attributes,2017, In Advances inNeural Information Processing Systems
 Latent space factorisation andmanipulation via matrix subspace projection,2020, International Conference on Machine Learning
 A unified feature dis-entangler for multi-domain image translation and manipulation,2018, In Advances in neural informationprocessing systems
 Deep learning face attributes in the wild,2015, InProceedings of International Conference on Computer Vision (ICCV)
 Relative attributes,2011, In 2011 International Conference on ComputerVision
 Ranking cgans: Subjective control over semanticimage attributes,2018, In British Machine Vision Conference 2018
 Image quality assessment: fromerror visibility to structural similarity,2004, IEEE transactions on image processing
 Relgan: Multi-domain image-to-image translation via relative attributes,2019, In Proceedings of the IEEE InternationalConference on Computer Vision
 Learning to rank with ties,2008, In Proceedings ofthe 31st Annual International ACM SIGIR Conference on Research and Development in InformationRetrieval
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In Proceedings of the IEEE international conferenceon computer vision
