title,year,conference
 The wave kernel signature: A quantum mechanicalapproach to shape analysis,2011, In 2011 IEEE International Conference on Computer Vision Workshops(ICCV)
 Generalized neural-network representation of high-dimensional potential-energy surfaces,2007, Phys
 Non-covalent interactions acrossorganic and biological subsets of chemical space: Physics-based potentials parametrized frommachine learning,2018, J
 On visual similarity based 3D model retrieval,2003, ComputerGraphics Forum
 Multi-view 3D object detection network for autonomousdriving,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 An electrostatic spectral neighbor analysis potential forlithium nitride,2019, NPJ Comput
 Solving optical tomography with deep learning,2019, arXiv:1910
 A multiscale neural network based onhierarchical nested bases,2019, Res
 A multiscale neural network based on hierarchicalmatrices,2019, Multiscale Model
 Long range interactions in nanoscale science,0034, Reviews ofModern Physics
 Multiresolution tree networks for 3d point cloud processing,2018, InProceedings of the European Conference on Computer Vision (ECCV)
 A fast algorithm for particle simulations,1987, J
 SwitchNet: A neural network model for forward and inverse scatteringproblems,2019, SIAM J
 Adam: a method for stochastic optimization,2015, In Proceedings of the InternationalConference on Learning Representations (ICLR)
 Escape from cells: Deep Kd-networks for the recognition of 3D pointcloud models,2017, In 2017 IEEE International Conference on Computer Vision (ICCV)
 Multiresolution matrix factorization,2014, volume 32 of Proceedingsof Machine Learning Research
 Recursive evaluation and iterative contraction of N-bodyequivariant features,2020, J
 Development of small robot for home floor cleaning,2002, In Proceedings of the41st SICE Annual Conference
 Pointnet: Deep learning on point sets for 3D classificationand segmentation,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Pointnet++: Deep hierarchical feature learning on pointsets in a metric space,2017, In Advances in Neural Information Processing Systems 30
 Fast and accurate modeling of molecularatomization energies with machine learning,2012, Phys
 3D shapenets: A deep representationfor volumetric shapes,2015, In 2015 IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 MSGCNN: Multi-scale graph convolutional neural networkfor point cloud segmentation,2019, In 2019 IEEE Fifth International Conference on Multimedia BigData (BigMM)
 SpideCNN: Deep learning on point sets with param-eterized convolutional filters,2018, In Proceedings of the European Conference on Computer Vision(ECCV)
 3D recurrent neural networks with context fusion forpoint cloud semantic segmentation,2018, In Proceedings of the European Conference on ComputerVision (ECCV)
 3DContextNet: K-d tree guided hierarchical learning of point clouds usinglocal and global contextual cues,2018, In Proceedings of the European Conference on Computer Vision(ECCV) Workshops
 Multi-scale dynamic graph convolution network for point cloudsclassification,2020, IEEE Access
 Deep neural network for the dielectricresponse of insulators,2019, arXiv:1906
