title,year,conference
 Dropout as a bayesian approximation: Representing modeluncertainty in deep learning,2016, In international conference on machine learning
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Speech recognition with deep recur-rent neural networks,2013, In 2013 IEEE international conference on acoustics
 On calibration of modern neuralnetworks,2017, CoRR
 A baseline for detecting misclassified and out-of-distribution ex-amples in neural networks,2016, CoRR
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Learning multiple layers of features from tiny images,2009, Technical report
 Estimating uncertainty online against an adversary,2017, InAAAI
 Adversarial machine learning at scale,2016, CoRR
 Temporal ensembling for semi-supervised learning,2016, arXiv preprintarXiv:1610
 Simple and scalable predic-tive uncertainty estimation using deep ensembles,2017, In Advances in neural information processingsystems
 Training confidence-calibrated classifiersfor detecting out-of-distribution samples,2017, arXiv preprint arXiv:1711
 A unified framework for detecting out-of-distribution and adversarial samples,2018, 2018
 Towards fully autonomous driving: Sys-tems and algorithms,2011, In 2011 IEEE Intelligent Vehicles Symposium (IV)
 Principled detection of out-of-distribution examples inneural networks,2017, CoRR
 Predictive uncertainty estimation via prior networks,2018, In Advancesin Neural Information Processing Systems
 Readingdigits in natural images with unsupervised feature learning,2011, 2011
 Conditional image generation with pixelcnn decoders,2016, arXiv preprintarXiv:1606
 Masked autoregressive flow for densityestimation,2017, Advances in Neural Information Processing Systems 30
 Distillationas a defense to adversarial perturbations against deep neural networks,2015, CoRR
 Probabilistic outputs for support vector machines and comparisons to regularizedlikelihood methods,1999, In ADVANCES IN LARGE MARGIN CLASSIFIERS
 Pixelcnn++: Improving thepixelcnn with discretized logistic mixture likelihood and other modifications,2017, arXiv preprintarXiv:1701
 Pixeldefend:Leveraging generative models to understand and defend against adversarial examples,2017, CoRR
 Deepid3: Face recognition with very deepneural networks,2015, CoRR
 Intriguing properties of neural networks,2013, CoRR
 Galileo: Perceivingphysical object properties by integrating a physics engine with deep learning,2015, In Advances inneural information processing systems
 Fashion-mnist: a novel image dataset for benchmark-ing machine learning algorithms,2017, arXiv preprint arXiv:1708
 Wide residual networks,2016, arXiv preprintarXiv:1605
04 ± 20,2021,28	100 100 80
