title,year,conference
 Learning k-way d-dimensional discrete codes forcompact embedding representations,2018, arXiv preprint arXiv:1806
 Optimized product quantization,2013, IEEE transactionson pattern analysis and machine intelligence
 Deepfm: a factorization-machine based neural network for ctr prediction,2017, arXiv preprint arXiv:1703
 The movielens datasets: History and context,2015, Acmtransactions on interactive intelligent systems (tiis)
 Rank-based similarity search: Reducing the dimensionaldependence,2014, IEEE transactions on pattern analysis and machine intelligence
 Matrix factorization techniques for recommendersystems,2009, Computer
 Efficient and robust approximate nearest neighbor searchusing hierarchical navigable small world graphs,2018, IEEE transactions on pattern analysis andmachine intelligence
 Image-basedrecommendations on styles and substitutes,2015, In Proceedings of the 38th International ACM SIGIRConference on Research and Development in Information Retrieval
 Probabilistic matrix factorization,2008, In Advances in neuralinformation processing systems
 Speech understanding systems: A summary of results of the five-year researcheffort,1977, Department of Computer Science
 Factorization machines,2010, In 2010 IEEE International Conference on Data Mining
 Item-based collaborative filteringrecommendation algorithms,2001, In Proceedings of the 10th international conference on World WideWeb
 A new unbiased and efficient class of lsh-based sam-plers and estimators for partition function computation in log-linear models,2017, arXiv preprintarXiv:1703
