title,year,conference
 Neural OrdinaryDifferential Equations,2018, In Advances in Neural Information Processing Systems 31
 Neural networks with cheap differential operators,2019, InAdvances in Neural Information Processing Systems
 A family of embedded Runge-Kutta formulae,1980, J
 Augmented neural odes,2019, In Advances inNeural Information Processing Systems 32
 LearningDifferential Equations that are Easy to Solve,2020, arXiv:2007
 Neural Controlled DifferentialEquations for Irregular Time Series,2020, arXiv:2005
 Adam: A method for stochastic optimization,2015, ICLR
 DissectingNeural ODEs,2020, arXiv:2002
 Ot-floW: Fast and accuratecontinuous normalizing floWs via optimal transport,2020, arXiv preprint arXiv:2006
 Snode: Spectraldiscretization of neural odes for system identification,2020, In International Conference on LearningRepresentations
jl-a julia library for neural differential equations,2019, arXiv preprint arXiv:1902
 Approximation capabilities of neural odesand invertible residual networks,2020, International Conference on Machine Learning
 Symplectic ode-net: Learninghamiltonian dynamics with control,2020, In International Conference on Learning Representations
