title,year,conference
 Spectral networks and locallyconnected networks on graphs,2013, arXiv preprint arXiv:1312
 Signal denoising ongraphs via graph filtering,2014, In 2014 IEEE Global Conference on Signal and Information Processing(GlobalSIP)
 Graph unrolling networks: Interpretable neuralnetworks for graph signal denoising,2020, arXiv preprint arXiv:2006
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, In Advances in neural information processing systems
 Large-scale learnable graph convolutionalnetworks,2018, In Proceedings of the 24th ACM SIGKDD
 Neuralmessage passing for quantum chemistry,2017, arXiv preprint arXiv:1704
 Deep convolutional networks on graph-structureddata,2015, arXiv preprint arXiv:1506
 Graph structurelearning for robust graph neural networks,2020, arXiv preprint arXiv:2005
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Predict then propagate:Graph neural networks meet personalized pagerank,2018, arXiv preprint arXiv:1810
 Geometric deep learning on graphs and manifolds using mixture model cnns,2017, InProceedings of the IEEE Conference on CVPR
 Pitfallsof graph neural network evaluation,2018, arXiv preprint arXiv:1811
 Theemerging field of signal Processing on graPhs: Extending high-dimensional data analysis to net-works and other irregular domains,2013, IEEE signal processing magazine
 AdaPtive Piecewise Polynomial estimation via trend filtering,2014, The Annals ofStatistics
 GraPh attention networks,2017, arXiv preprint arXiv:1710
 AdversarialexamPles on graPh data: DeeP insights into attack and defense,2019, arXiv preprint arXiv:1903
 Revisiting semi-suPervised learning withgraPh embeddings,2016, In International conference on machine learning
 Pairnorm: Tackling oversmoothing in gnns,2019, arXiv preprintarXiv:1909
 Data aug-mentation for graPh neural networks,2020, arXiv preprint arXiv:2006
 Adversarial attacks on graph neural networks via metalearning,2019, arXiv preprint arXiv:1902
