title,year,conference
 Convolutional random walknetworks for semantic image segmentation,2017, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Asymmetric metric learning for knowledge transfer,2020, arXivpreprint arXiv:2006
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Arcface: Additive angular marginloss for deep face recognition,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Adam: A method for stochastic gradient descent,2015, In ICLR:International Conference on Learning Representations
 Learning without forgetting,2017, IEEE transactions on pattern analysisand machine intelligence
 icarl:Incremental classifier and representation learning,2017, In Proceedings of the IEEE conference onComputer Vision and Pattern Recognition
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Going deeper with convolutions,2015, InProceedings of the IEEE conference on computer vision and pattern recognition
 Unified rep-resentation learning for cross model compatibility,2020, arXiv preprint arXiv:2008
 Cosface: Large margin cosine loss for deep face recognition,2018, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Unsupervised feature learning via non-parametric instance discrimination,2018, In The IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Joint detection and identi-fication feature learning for person search,2017, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Places: A 10 mil-lion image database for scene recognition,2017, IEEE Transactions on Pattern Analysis and MachineIntelligence
