title,year,conference
 On the alignment problem in multi-headattention-based neural machine translation,2018, In Proceedings of the Third Conference on MachineTranslation: Research Papers
 Bert: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Training neural ma-chine translation to apply terminology constraints,2019, In Proceedings of the 57th Annual Meeting ofthe Association for Computational Linguistics
 Jointly learning toalign and translate with transformer models,2019, In Conference on Empirical Methods in NaturalLanguage Processing (EMNLP)
 Statistical phrase-based translation,2003, In Proceedingsof the 2003 Human Language Technology Conference of the North American Chapter of theAssociation for Computational Linguistics
 Improved statistical alignment models,2000, In Proceedings ofthe 38th Annual Meeting on Association for Computational Linguistics
 The alignment template approach to statistical machine transla-tion,2004, Computational Linguistics
 Korean-to-chinese machine translation using chinese characteras pivot clue,2019, In Proceedings of 33rd Pacific Asia Conference on Language
 Neural machine translation of rare words withsubword units,2016, In Proceedings of the 54th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Alignment-enhanced transformerfor constraining nmt with pre-specified translations,2020, In Proceedings of the AAAI Conference onArtificial Intelligence
