title,year,conference
 CatastroPhic forgettingmeets negative transfer: Batch sPectral shrinkage for safe transfer learning,2019, In Advances in NeuralInformation Processing Systems
 Large scale fine-grainedcategorization and domain-sPecific transfer learning,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Decaf: A deeP convolutional activation feature for generic visual recognition,2014, InInternational conference on machine learning
 DeeP residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 OvercomingcatastroPhic forgetting in neural networks,2017, Proceedings of the national academy of sciences
 Delta: DeePlearning transfer using feature maP with attention for convolutional networks,2019, arXiv preprintarXiv:1901
 Learning without forgetting,2017, IEEE Transactions on Pattern Analysisand Machine Intelligence
 Fine-grainedvisual classification of aircraft,2013, ArXiv
 A survey on transfer learning,2010, IEEE Transactions on knowledgeand data engineering
 Towards making deep transfer learning never hurt,2019, In2019 IEEE International Conference on Data Mining (ICDM)
 Image-level classification by hierarchical structure learningwith visual and semantic similarities,2018, Information Sciences
 mixup: Beyond empiricalrisk minimization,2018, In International Conference on Learning Representations
