title,year,conference
 Learning to represent programswith graphs,2018, In Proceedings of 6th International Conference on Learning Representations
 Control flow analysis,1970, SIGPLAN Not
 A general path-based representationfor predicting program properties,2018, In Proceedings of the 39th ACM SIGPLAN Conference onProgramming Language Design and Implementation
 code2vec: learning distributed represen-tations of code,2019, Proc
 Deep Learning,2016, Adaptive computationand machine learning
 A complexity measure,1976, IEEE Trans
 Distributed rep-resentations of words and phrases and their compositionality,2013, In Advances in Neural InformationProcessing Systems 26
 Convolutional neural networks over tree struc-tures for programming language processing,2016, In Proceedings of the Thirtieth AAAI Conference onArtificial Intelligence
 Software Framework for Topic Modelling With Large Corpora,2010, InProceedings of the LREC 2010 Workshop on New Challenges for NLP Frameworks
 AUtomated vUlnerability detection in soUrce codeUsing deep representation learning,2018, In 17th IEEE International Conference on Machine Learningand Applications
 VUlnerability extrapolation: Assisteddiscovery of vUlnerabilities Using machine learning,2011, In Proceedings of 5th USENIX Workshop onOffensive Technologies WOOT 2011
 ADADELTA: an adaptive learning rate method,2012, CoRR
