title,year,conference
 Learning depth with convo-lutional spatial propagation network,2020, IEEE Transactions onPattern Analysis and Machine Intelligence (TPAMI)
 Deepstereo: Learning to predict new views from theworld’s imagery,2016, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Deep ordinal regression net-work for monocular depth estimation,2018, In IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Guided im-age filtering,2010, In European Conference on Computer Vision(ECCV)
 Guided image filtering,2013, IEEETransactions on Pattern Analysis and Machine Intelligence(TPAMI)
 Deep residual learningfor image recognition,2016, In IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Deeper depth predictionwith fully convolutional residual networks,2016, In InternationalConference on 3D Vision (3DV)
 Self-supervised sparse-to-dense: Self-superviseddepth completion from lidar and monocular camera,2019, InIEEE International Conference on Robotics and Automation(ICRA)
 Indoor segmentation and support inference fromrgbd images,2012, In European Conference on Computer Vision(ECCV)
 Non-local spatial propagation network for depthcompletion,2020, In European Conference on Computer Vision(ECCV)
 Sparse and noisy lidar completion withrgb guidance and uncertainty,2019, In International Conferenceon Machine Vision Applications (MVA)
 Depth completion from sparse lidardata with depth-normal constraints,2019, In IEEE InternationalConference on Computer Vision (ICCV)
