title,year,conference
 A theory of learning from different domains,2010, Mach
 Unsupervised domain adaptation by backpropagation,2015, InICML
 Domain-adversarial training of neural net-works,2016, JMLR
 Deepreconstruction-classification networks for unsupervised domain adaptation,2016, In ECCV
 Deep residual learning for image recog-nition,2016, In CVPR
 Cycada: Cycle-consistent adversarial domain adaptation,2018, In ICML
 Adam: A method for stochastic optimization,2015, In ICLR
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Learning transferable featureswith deep adaptation networks,2015, In ICML
 Unsupervised domain adaptationwith residual transfer networks,2016, In NIPS
 Deep transfer learning with jointadaptation networks,2017, In ICML
 Readingdigits in natural images with unsupervised feature learning,2011, 2011
 Multi-adversarial domain adap-tation,2018, In AAAI
 Return of frustratingly easy domain adaptation,2016, InAAAI
 Unbiased look at dataset bias,2011, In CVPR
 Adversarial discriminative domain adaptation,2017, InCVPR
 Deep domain confusion:Maximizing for domain invariance,2014, CoRR
 Learning bounds formoment-based domain adaptation,2020, CoRR
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In ICCV
 Supervised representationlearning: Transfer learning with deep autoencoders,2015, In IJCAI
