title,year,conference
 Input convex neural networks,2017, In International Conferenceon Machine Learning
 Learning topic models-going beyond svd,2006, In 2012IEEE 53rd annual symposium on foundations of computer science
 Learning with differentiable perturbed optimizers,2020, arXiv preprint arXiv:2002
 Fast differentiable sortingand ranking,2020, In International Conference on Machine Learning
 The matrix reference manual,2018, Imperial College London
 Auc optimization vs,2004, error rate minimization
 An ex-act algorithm for f-measure maximization,2011, In J
 Scalablelearning of non-deComPosable objectives,2017, In Artificial Intelligence and Statistics
 One-pass auc optimization,2013, In Internationalconference on machine learning
 Inexact newton method for minimization of convexpiecewise quadratic functions,2013, In Numerical Geometry
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Cutting-plane training of structuralsvms,2009, Machine learning
 An efficient method for gradient-basedadaptation of hyperparameters in svm models,2007, In Advances in neural information processingsystems
 Stochastic auc maximization withdeep neural networks,2019, arXiv preprint arXiv:1908
 Learning latent permutationswith gumbel-sinkhorn networks,2018, arXiv preprint arXiv:1802
 Unrolled generative adversarialnetworks,2016, arXiv preprint arXiv:1611
 Optimizing f-measure: A tale of twoapproaches,2012, arXiv preprint arXiv:1206
 Meta-learning with implicitgradients,2019, In Advances in Neural Information Processing Systems
 Factoring nonnegative matrices withlinear programs,2016, In Advances in Neural Information Processing Systems
 A deep semi-nmf model for learning hidden representations,2019, In International Conference on Machine Learning
 A support vector methodfor optimizing average precision,2007, In Proceedings of the 30th annual international ACM SIGIRconference on Research and development in information retrieval
 Dmm-net:Differentiable mask-matching network for video object segmentation,2019, In Proceedings of the IEEEInternational Conference on Computer Vision
