title,year,conference
 Complex-valued autoencoders,2012, Neural Networks
 On the complex backpropagation algorithm,1992, IEEE Transactions onSignal Processing
 Wirtinger’s calculus in general hilbert spaces,2010, 2010
 Associative longshort-term memory,2016, Proceedings of Machine Learning Research
 Complex fully convolutional neural networks for MR image reconstruction,2018, In MachineLearning for Medical Image Reconstruction
 Complex domain backpropagation,1992, IEEE Transactions onCircuits and Systems II: Analog and Digital Signal Processing
 Limitations of lazytraining of two-layers neural network,2019, In Advances in Neural Information Processing Systems 32
 Hierarchical quantum classifiers,2018, npj Quantum Information
 On complex valued convolutional neural networks,2016, ArXiv
 Generalization characteristics of complex-valued feedforwardneural networks in relation to signal coherence,2012, IEEE Transactions on Neural Networks andLearning Systems
 Enhanced radar imaging usinga complex-valued convolutional neural network,2019, IEEE Geoscience and Remote Sensing Letters
 Deep learning without poor local minima,2016, In Advances in Neural InformationProcessing Systems 29
 Elimination of all bad local minima in deep learning,2020, volume108 of Proceedings of Machine Learning Research
 The complex gradient operator and the CR-calculus,2005, 2005
 Adding one neuron can eliminate all badlocal minima,2018, In Advances in Neural Information Processing Systems 31
 On the critical points of the complex-valued neural network,2002, In Proceedings of the 9thInternational Conference on Neural Information Processing
 Theoretical insights into the optimiza-tion landscape of over-parameterized shallow neural networks,2019, IEEE Trans
 Deepcomplex networks,2018, In International Conference on Learning Representations
 Full-capacityunitary recurrent neural networks,2016, In Proceedings of the 30th International Conference on NeuralInformation Processing Systems
 Complex gated recurrent neural networks,2018, In Advances in NeuralInformation Processing Systems 31 
 Interpretablecomplex-valued neural networks for privacy protection,2020, In International Conference on LearningRepresentations
 Small nonlinearities in activation functions create badlocal minima in neural networks,2019, In International Conference on Learning Representations
