title,year,conference
 Estimating or propagating gradients throughstochastic neurons for conditional computation,2013, arXiv preprint arXiv:1308
 Pattern recognition and machine learning,2006, springer
 Netgan:Generating graphs via random walks,2018, In ICML
 Poselets: Body part detectors trained using 3d human poseannotations,2009, In ICCV
 Learning graph matching,2009, TPAMI
 Skip rnn:Learning to skip state updates in recurrent neural networks,2018, In ICLR
 Progressive graph matching: Making a move of graphs via probabilisticvoting,2012, In CVPR
 Learning graphs to match,2013, In ICCV
 Joint link prediction and network alignment viacross-graph embedding,2019, IJCAI
 Cross-network skip-gram embeddingfor joint network alignment and link prediction,2020, IEEE Transactions on Knowledge and DataEngineering
 A probabilistic approach to spectral graph matching,2013, TPAMI
 On random graphs i,1959, In Publicationes Mathematicae Debrecen 6
 Splinecnn: Fast geometricdeep learning with continuous b-spline kernels,2018, In CVPR
 Deep graphmatching consensus,2020, In ICLR
 Automatic chemical design using a data-driven continuousrepresentation of molecules,2018, ACS central science
 Regal: Representation learning-basedgraph alignment,2018, In Proceedings of the 27th ACM International Conference on Information andKnowledge Management
 Categorical reparameterization with gumbel-softmax,2017, InICLR
 Graph matching via multiplicativeupdate algorithm,2017, In NIPS
 Learning graphical state transitions,2017, In ICLR
 Variational graph auto-encoders,2016, arXiv preprint arXiv:1611
 A survey for thequadratic assignment problem,2007, EJOR
 Spair-71k: A large-scale benchmark forsemantic correspondence,2019, arXiv preprint arXiv:1908
 Revised note on learning quadratic assignment withgraph neural networks,2018, In DSW
 Adversariallyregularized graph autoencoder for graph embedding,2018, 2018
 Differen-tiation of black-box combinatorial solvers,2020, In ICLR
 Probabilistic subgraph matching based on convexrelaxation,2005, In EMMCVPR
 Very deep convolutional networks for large-scale imagerecognition,2014, In ICLR
 Graph Attention Networks,2018, In ICLR
 Graphgan: Graph representation learning with generative adversarial nets,2018, In AAAI
 Neural graph matching network: Learning lawler’squadratic assignment problem with extension to hypergraph and multiple-graph matching,2019, arXivpreprint arXiv:1911
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine Learning
 Btwalk: Branching tree random walk for multi-order structured networkembedding,2020, IEEE Transactions on Knowledge and Data Engineering
 Generalizing graph matching beyond quadraticassignment model,2018, In NIPS
 Learning deep graph matching withchannel-independent embedding and hungarian attention,2020, In ICLR
 Deep learning of graph matching,2018, In CVPR
 Deep graphical feature learning for the feature matching problem,2019, InICCV
 Factorized graph matching,2016, IEEE PAMI
 6 and Tab,2021, 7
