title,year,conference
 Not-mnist dataset,2011, 2011
 Adaptive personalized federatedlearning,2020, arXiv preprint arXiv:2003
 Personalized federated learning: A meta-learning approach,2020, arXiv preprint arXiv:2002
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE International Conference on Computer Vision and PatternRecognition (CVPR)
 Advancesand open problems in federated learning,2019, arXiv preprint arXiv:1912
 Scaffold: Stochastic controlled averaging for on-device federatedlearning,2020, In Proceedings of the International Conference on Machine Learning (ICML)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Overcomingcatastrophic forgetting by incremental moment matching,2017, In Advances in Neural InformationProcessing Systems (NIPS)
 Gradient episodic memory for continual learning,2017, InAdvances in Neural Information Processing Systems (NIPS)
 Communication-efficientlearning of deep networks from decentralized data,2016, arXiv preprint arXiv:1602
 Readingdigits in natural images with unsupervised feature learning,2011, 2011
 A data-driven approach to cleaning large face datasets,2014, In 2014IEEE international conference on image processing (ICIP)
 Multi-agent distributedlifelong learning for collective knowledge acquisition,2018, In Proceedings of the 17th InternationalConference on Autonomous Agents and MultiAgent Systems
 Progressive neural networks,2016, In Advances inNeural Information Processing Systems (NIPS)
 Ella: An efficient lifelong learning algorithm,2013, In Proceedings of theInternational Conference on Machine Learning (ICML)
 Overcoming catastrophicforgetting with hard attention to the task,2018, In Proceedings of the International Conference onMachine Learning (ICML)
 Continual learning with deep generativereplay,2017, In Advances in Neural Information Processing Systems (NIPS)
 Overcoming forgetting in federated learning on non-iid data,2019, arXiv preprintarXiv:1910
 The german traffic signrecognition benchmark: a multi-class classification competition,2011, In The 2011 international jointconference on neural networks
 A Lifelong Learning Perspective for Mobile Robot Control,1995, Elsevier
 Functional regularisation for continual learning with gaussian processes,2020, In Proceedings ofthe International Conference on Learning Representations (ICLR)
 Fed-erated learning with matched averaging,2020, In International Conference on Learning Representations
 Fashion-mnist: a novel image dataset for benchmarkingmachine learning algorithms,2017, arXiv preprint arXiv:1708
 Reinforced continual learning,2018, In Advances in Neural InformationProcessing Systems (NIPS)
 Lifelong learning with dynamicallyexpandable networks,2018, In Proceedings of the International Conference on Learning Representations(ICLR)
 Scalable and order-robust continuallearning with additive parameter decomposition,2020, In Proceedings of the International Conferenceon Learning Representations (ICLR)
 Bayesian nonparametric federated learning of neural networks,2019, Proceedingsof the International Conference on Machine Learning (ICML)
