title,year,conference
 A selective dynamic sampling back-propagation approach for handling thetwo-class imbalance problem,2016, Applied Sciences
 Exploring the retinalconnectome,2011, Molecular vision
 An integrated micro-and macroarchitectural analysis ofthe drosophila brain by computer-assisted serial section electron microscopy,2010, PLoS Biol
 Linknet: Exploiting encoder representations forefficient semantic segmentation,2017, In 2017 IEEE Visual Communications and Image Processing(VCIP)
 Collaborative global-local networks for memory-efficient segmentation of ultra-high resolution images,2019, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
 Collaborative global-local networks for memory-efficient segmentation of ultra-high resolution images,2019, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
 Theloss surfaces of multilayer networks,2015, In Artificial intelligence and statistics
 Application of transmission electron microscopyto the clinical study of viral and bacterial infections: present and future,2006, Micron
 The im-portance of skip connections in biomedical image segmentation,2016, In Deep Learning and DataLabeling for Medical Applications
 Man-ifold estimation and singular deconvolution under hausdorff loss,2012, The Annals of Statistics
 A distance-basedloss for smooth and continuous skin layer segmentation in optoacoustic images,2020, In Anne L
 Squeeze-and-excitation networks,2018, In Proceedings of the IEEEconference on computer vision and pattern recognition
 Comparing images usingthe hausdorff distance,1993, IEEE Transactions on pattern analysis and machine intelligence
 The nih brain initiative,2013, Science
 Reducing the hausdorff distance in medical imagesegmentation with convolutional neural networks,2019, IEEE Transactions on medical imaging
 Saturated reconstruction of a volume of neocortex,2015, Cell
 A note on the triangle inequality for the jaccard distance,2019, Pattern Recognition Letters
 Superhuman accuracy onthe snemi3d connectomics challenge,2017, arXiv preprint arXiv:1706
 A learning method for the class imbalance problemWith medical data sets,2010, Computers in biology and medicine
 Alveolar bone-loss area localization in periodontitisradiographs based on threshold segmentation with a hybrid feature fused of intensity and the h-value of fractional brownian motion model,2015, Computer methods and programs in biomedicine
 Ern: edge lossreinforced semantic segmentation network for remote sensing images,2018, Remote Sensing
 Fully convolutional networks for semanticsegmentation,2015, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Error metrics for quan-titative evaluation of medical image segmentation,2000, In Performance Characterization in ComputerVision
 A metric space of subcopulas—an approach via hausdorffdistance,2020, Fuzzy Sets and Systems
 The truth of the f-measure,2007, 2007
 Opencv based implementation ofzhang-suen thinning algorithm using java for arabic text recognition,2016, In Information SystemsDesign and Intelligent Applications
 Holistically-nested edge detection,2015, In Proceedings of the IEEEinternational conference on computer vision
 Casenet: Deep category-awaresemantic edge detection,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Icnet for real-timesemantic segmentation on high-resolution images,2018, In Proceedings of the European Conferenceon Computer Vision (ECCV)
 Unet++:A nested u-net architecture for medical image segmentation,2018, In Deep Learning in Medical ImageAnalysis and Multimodal Learning for Clinical Decision Support
