title,year,conference
 Vector-based navigation using grid-like repre-sentations in artificial agents,1476, Nature
 Emergence of functional andstructural properties of the head direction system by optimization of recurrent neural networks,2020, InInternational Conference on Learning Representations
 Prospective and retrospective memory coding in thehippocampus,0896, Neuron
 Trajectory encoding in the hiPPocamPusand entorhinal cortex,0896, Neuron
 SPatialrePresentation in the entorhinal cortex,0036, Science
 A model of ePisodic memory: Mental time travel along encoded trajectoriesusing grid cells,1074, Neurobiology of Learning and Memory
 Long Short-Term Memory,1997, Neural COmPutatiOn
 GradualTranslocation of Spatial Correlates of Neuronal Firing in the Hippocampus toward ProspectiveReWardLocations,0896, Neuron
 Does the hippocampus play a disproportionate role in spatial memory,1990, Discussionsin Neuroscience
 The hippocampus as a cognitive map,1978, Clarendon Press
 Signatures of loW-dimensional neural predictive manifolds,2019, Cosyne Abstracts 2019
 The Role of the Hippocampus in Solving the Morris WaterMaze,0899, Neural Computation
 Deep reinforcement learning With doubleQ-Learning,2016, In 30th AAAI Conference on Artificial Intelligence
 The Tolman-Eichenbaum Machine: Unifying space andrelational memory through generalisation in the hippocampal formation,2019, bioRxiv
 Hippocampalneurons encode information about different types of memory episodes occurring in the samelocation,0896, Neuron
 Implementing inductive bias for different navigation tasks through diversernn attrractors,2020, In International Conference on Learning Representations
