title,year,conference
 Designing smart objects to support affording situations: Exploiting affordance throughan understanding of forms of engagement,2018, Frontiers in psychology
 Object level visualreasoning in videos,2018, In Proceedings of the European Conference on Computer Vision (ECCV)
 Jump to betterconclusions: Scan both left and right,2018, arXiv preprint arXiv:1809
 Automaticallycomposing representation transformations as a means for generalization,2018, arXiv preprintarXiv:1807
 Uniter: Learning universal image-text representations,2019, arXiv preprintarXiv:1909
 Scal-ing egocentric vision: The epic-kitchens dataset,2018, In European Conference on Computer Vision(ECCV)
 Bert: Pre-training of deepbidirectional transformers for language understanding,2018, arXiv preprint arXiv:1810
 Analogical reasoning,2012, Encyclopedia of human behavior
 The ecological approach to visual perception: classic edition,2014, Psychology Press
 Similarity measures in scientometric research: The jaccard index versus salton’scosine formula,1989, Information Processing and Management
 Visually grounded continual learning of compositional seman-tics,2020, arXiv preprint arXiv:2005
 Inferring and executing programs for visual reason-ing,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Compositional learning for human object interaction,2018, InProceedings of the European Conference on Computer Vision (ECCV)
 Measur-ing compositional generalization: A comprehensive method on realistic data,2019, arXiv preprintarXiv:1912
 Learning visually groundedsentence representations,2017, arXiv preprint arXiv:1707
 Compositional generalization through meta sequence-to-sequence learning,2019, InAdvances in Neural Information Processing Systems
 Generalization without systematicity: On the compositionalskills of sequence-to-sequence recurrent networks,2017, arXiv preprint arXiv:1711
 Buildingmachines that learn and think like people,2017, Behavioral and brain sciences
 Compositional generalization for prim-itive substitutions,2019, arXiv preprint arXiv:1910
 Rearranging the familiar: Testing compositionalgeneralization in recurrent networks,2018, arXiv preprint arXiv:1807
 Vilbert: Pretraining task-agnostic visiolinguis-tic representations for vision-and-language tasks,2019, In Advances in Neural Information ProcessingSystems
 Rethinking eliminative connectionism,1998, Cognitive psychology
 Grounded language learning: Where robotics and nlp meet,2018, In IJCAI
 Society of mind,1988, Simon and Schuster
 Universal grammar,1970, Theoria
 Compo-sitional generalization in image captioning,2019, arXiv preprint arXiv:1909
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 conference on empirical methods in natural languageprocessing (EMNLP)
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, In Advances in neural information processing systems
 Groundinglanguage acquisition by training semantic parsers using captioned videos,2018, In Proceedings of the2018 Conference on Empirical Methods in Natural Language Processing
 Compositional generalization in adeep seq2seq model by separating syntax and semantics,2019, arXiv preprint arXiv:1904
 A simple neural network module for relational reasoning,2017, InAdvances in Neural Information Processing Systems
 Learning to learn wordsfrom narrated video,2019, arXiv preprint arXiv:1911
 Neural arithmeticlogic units,2018, In Advances in Neural Information Processing Systems
 Similarity and analogical reasoning,1989, Cambridge UniversityPress
 Distance metric learning for large marginnearest neighbor classification,2006, In Advances in neural information processing systems
 A c-lstm neural network for textclassification,2015, arXiv preprint arXiv:1511
 Aligning books and movies: Towards story-like visual explanations by watchingmovies and reading books,2015, In Proceedings of the IEEE international conference on computervision
