title,year,conference
 Analysis of representationsfor domain adaptation,2007, In Advances in neural information processing systems
 A theory of learning from different domains,2010, Machine learning
 Impossibility theorems for domain adap-tation,2010, In Proceedings of the Thirteenth International Conference on Artificial Intelligence andStatistics
 Convex optimization,2004, Cambridge university press
 Information-type measures of difference of probability distributions and indirect ob-servation,1967, studia scientiarum Mathematicarum Hungarica
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Some local properties of minimax problems,1974, Zhurnal Vychislitel’noiMatematiki i Matematicheskoi Fiziki
 Unsupervised domain adaptation by backpropagation,2015, InInternational conference on machine learning
 A varia-tional inequality perspective on generative adversarial networks,2019, In ICLR
 Cycada: Cycle-consistent adversarial domain adaptation,2018, In Internationalconference on machine learning
 Contrastive adaptation networkfor unsupervised domain adaptation,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Detecting change in data streams,2004, In VLDB
 The extragradient method for finding saddle points and other problems,1976, Matecon
 Conditional adversarialdomain adaptation,2018, In Advances in Neural Information Processing Systems
 Spectral normalizationfor generative adversarial networks,2018, In International Conference on Learning Representations
 Estimating divergence functionalsand the likelihood ratio by convex risk minimization,2010, IEEE Transactions on Information Theory
 On the chi square and higher-order chi distances for approximatingf-divergences,2013, arXiv preprint arXiv:1309
 f-gan: Training generative neural samplersusing variational divergence minimization,2016, In D
 Advances inDomain Adaptation Theory,2019, Elsevier
 Adapting visual category models to newdomains,2010, In European conference on computer vision
 Generate toadapt: Aligning domains using generative adversarial networks,2018, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 f -divergence inequalities,2016, IEEE Transactions on Information Theory
 A dirt-t approach to unsupervised domainadaptation,2018, In International Conference on Learning Representations
 Deephashing network for unsupervised domain adaptation,2017, In (IEEE) Conference on Computer Visionand Pattern Recognition (CVPR)
 Deep visual domain adaptation: A survey,2018, Neurocomputing
 Optimality and stability in non-convex smoothgames,2020, In arxiv: 2002
 Bridging theory and algorithmfor domain adaptation,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
