title,year,conference
 Under-standing and simplifying one-shot architecture search,2018, In ICML
 Proxylessnas: Direct neural architecture search on target taskand hardware,2019, In ICLR (Poster)
 NAS-FPN: learning scalable feature pyramid ar-chitecture for object detection,2019, In CVPR
 Compu-tation reallocation for object detection,2020, In ICLR
 Microsoft COCO: common objects in context,2014, In ECCV (5)
 Feature pyramid networks for object detection,2017, In CVPR
 Focal loss for denseobject detection,2020, IEEE Trans
 DARTS: differentiable architecture search,2019, In7th International Conference on Learning Representations
 Evolving normalization-activationlayers,2020, CoRR
 SSD: single shot multibox detector,2016, In ECCV (1)
 An analysis of scale invariance in object detection SNIP,2018, In2018 IEEE Conference on Computer Vision and Pattern Recognition
 NAS-FCOS: fastneural architecture search for object detection,2019, CoRR
 Auto-fpn: Automatic networkarchitecture adaptation for object detection beyond classification,2019, In ICCV
 SM-NAS: structural-to-modularneural architecture search for object detection,2019, CoRR
 Learning transferable architecturesfor scalable image recognition,2018, In CVPR
