title,year,conference
 Decision-based adversarial attacks:Reliable attacks against black-box machine learning models,2018, In International Conference onLearning Representations
 Learning to learn by gradient descent by gradientdescent,2016, In Advances in neural information processing systems
 On the optimization of a synapticlearning rule,1995, In Optimality in Biological and Artificial Networks
 Meta-Iearning withdifferentiable closed-form solvers,2018, CoRR
 An overview of bilevel optimization,2007, Annals ofoperations research
 Large scale fine-grainedcategorization and domain-specific transfer learning,2018, In The IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Class-balanced loss based oneffective number of samples,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Imagenet: A large-scalehierarchical image database,2009, In CVPR
 Query-efficient meta attack todeep neural networks,2019, arXiv preprint arXiv:1906
 Meta-learningwith warped gradient descent,2019, arXiv preprint arXiv:1909
 Conditional neural processes,2018, arXiv preprintarXiv:1807
 Convolutional conditional neural processes,2020, In ICLR
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattedrn recognition
 Prior convictions: Black-box adversarialattacks with bandits and priors,2019, In International Conference on Learning Representations
 Task agnostic meta-learning for few-shot learning,2019, InThe IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Siamese neural networks for one-shotimage recognition,2015, 2015
 Learning multiple layers of features from tiny images,2009, 2009
 One shot learning ofsimple visual concepts,2011, In Proceedings of the annual meeting of the cognitive science society
 A simple neural attentive meta-learner,2017, arXiv preprint arXiv:1707
 Meta-learning with implicitgradients,2019, In Advances in Neural Information Processing Systems
 Optimization as a model for few-shot learning,2016, 2016
 Few-shot learning with graph neural networks,2018, InInternational Conference on Learning Representations
 Learning to Learn: Introduction and Overview,1998, Springer US
 The inaturalist species classification and detection dataset,2018, InProceedings ofthe IEEE conference on computer vision and pattern recognition
 A perspective view and survey of meta-learning,2002, Artificialintelligence review
 Matching networks for oneshot learning,2016, In Advances in neural information processing systems
 Matching networks for oneshot learning,2016, In Advances in neural information processing systems
 Google landmarks dataset v2-a large-scalebenchmark for instance-level recognition and retrieval,2020, arXiv preprint arXiv:2004
 Meta-learningwithout memorization,2019, arXiv preprint arXiv:1912
 Meta-learningwithout memorization,2020, In International Conference on Learning Representations
 Efficient meta learning viaminibatch proximal update,2019, In Advances in Neural Information Processing Systems
