title,year,conference
 Detecting semantic anomalies,2020, In AAAI
 Dis-criminator rejection sampling,2019, In International Conference on Learning Representations
 Classification-based anomaly detection for general data,2020, InInternational Conference on Learning Representations
 A simple frameworkfor contrastive learning of visual representations,2020, CoRR
 Pixelsnail: An improved au-toregressive generative model,2018, In International Conference on Machine Learning
 Novelty detection via blurring,2020, In International Conferenceon Learning Representations
 Elements of Information Theory,2001, Wiley
 Learning confidence for out-of-distribution detection inneural networks,2018, ArXiv
 Deep anomaly detection using geometric transformations,2018, In SamyBengio
 A baseline for detecting misclassified and out-of-distributionexamples in neural networks,2017, In International Conference on Learning Representations
 Deep anomaly detection with outlierexposure,2019, In International Conference on Learning Representations
 Using self-supervised learningcan improve model robustness and uncertainty,2019, In Advances in Neural Information ProcessingSystems
 Auto-encoding variational bayes,2014, In International Conferenceon Learning Representations
 Training confidence-calibrated classifiers fordetecting out-of-distribution samples,2018, In International Conference on Learning Representations
 Enhancing the reliability of out-of-distribution imagedetection in neural networks,2018, In International Conference on Learning Representations
 Metric learningfor novelty and anomaly detection,2018, In British Machine Vision Conference
 Towards neural networks that provably know when they don’tknow,2020, In 8th International Conference on Learning Representations
 Self-supervised learning forgeneralizable out-of-distribution detection,2020, In AAAI
 Detecting out-of-distribution examples with grammatrices,2020, In International Conference on Machine Learning
 Understanding anomalydetection with deep invertible networks through hierarchies of distributions and features,2020, CoRR
 Out-of-distribution detection using multiple semanticlabel representations,2018, In Advances in Neural Information Processing Systems
 Representation learning with contrastive predic-tive coding,2018, CoRR
 Understanding contrastive representation learning through align-ment and uniformity on the hypersphere,2020, CoRR
 Contrastive training for improved out-of-distribution detection,2020, ArXiv
 Likelihood regret: An out-of-distribution detection score forvariational auto-encoder,2020, ArXiv
 Hybrid models for open set recognition,2020, CoRR
 Deep residual flow for novelty detection,2020, CoRR
