title,year,conference
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Deep iterative and adaptive learning for graph neuralnetworks,2019, arXiv preprint arXiv:1912
 Graphflow: Exploiting conversation flow with graphneural networks for conversational machine comprehension,2019, arXiv preprint arXiv:1908
 Reinforcement learning based graph-to-sequencemodel for natural question generation,2019, arXiv preprint arXiv:1908
 Dyngraph2seq: Dynamic-graph-to-sequence interpretable learning for health stage prediction in online health forums,2019, arXiv preprintarXiv:1908
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Creativity: Generating diverse questions usingvariational autoencoders,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 ROUGE: A package for automatic evaluation of summaries,2004, In Text SummarizationBranches Out
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Focal loss for dense objectdetection,2017, In Proceedings of the IEEE international conference on computer vision
 ivqa: Inverse visualquestion ansWering,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Neural baby talk,2018, In Proceedings of theIEEE conference on computer vision and pattern recognition
 ToWards automatic generationof question ansWer pairs from images,2016, CVPRW
 Generating natural questions about an image,2016, arXiv preprint arXiv:1603
 ToWards a better metric for evaluating question generationsystems,2018, arXiv preprint arXiv:1808
 Learning conditioned graph structures forinterpretable visual question ansWering,2018, In Advances in Neural Information Processing Systems
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting on association forcomputational linguistics
 Exploring models and data for image questionansWering,2015, In Advances in neural information processing systems
 Cycle-consistency for robust visualquestion ansWering,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Cider: Consensus-based imagedescription evaluation,2015, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Radial graph convolutionalnetWork for visual question generation,2020, IEEE Transactions on Neural Networks and LearningSystems
 Automatic generation ofgrounded visual questions,2016, arXiv preprint arXiv:1612
