title,year,conference
 ImageNet: A Large-Scale HierarchicalImage Database,2009, In CVPR09
 Conditional neural processes,2018, InInternational Conference on Machine Learning
 Neural processes,2018, arXiv preprint arXiv:1807
 Probing uncertainty estimatesof neural processes,2019, 2019
 Attentive neural processes,2018, In International Conference on LearningRepresentations
 Auto-encoding variational Bayes,2014, In ICLR
 Calibrated structured prediction,2015, In C
 Accurate uncertainties for deep learningusing calibrated regression,2018, In Jennifer Dy and Andreas Krause (eds
 Empirical evaluation of neural process objectives,2018, In NeurIPS workshop on Bayesian DeepLearning
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Hierarchical variational models,2016, In InternationalConference on Machine Learning
 Gaussian processes in machine learning,2003, In Summer School on MachineLearning
 Rethink-ing the inception architecture for computer vision,2016, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Fashion-mnist: a novel image dataset for benchmark-ing machine learning algorithms,2017, arXiv preprint arXiv:1708
 Semi-implicit variational inference,2018, arXiv preprintarXiv:1805
