title,year,conference
 Canadian traveler problem with remotesensing,2009, In IJCAI 2009
 The price of anarchy of finite congestion games,2005, InProceedings of the 37th Annual ACM Symposium on Theory of Computing
 Learning to minimiseregret in route choice,2017, In Kate Larson
 PCC: re-architecting congestion control for consistent high performance,2015, In 12th USENIX Symposium onNetworked Systems Design and Implementation
 The on-line shortest pathproblem under partial monitoring,2007, J
 Matroid bandits:Fast combinatorial optimization with learning,2014, In Proceedings of the Thirtieth Conference onUncertainty in Artificial Intelligence
 Adaptive shortest-path routing under unknown and stochastically varyinglink states,2012, In 10th International Symposium on Modeling and Optimization in Mobile
 Route planning under uncertainty: The canadian travellerproblem,2008, In Dieter Fox and Carla P
 Stochasticshortest paths via quasi-convex maximization,2006, In Yossi Azar and Thomas Erlebach (eds
 Shortest paths without a map,1991, TheoreticalComputer Science
 HoW bad Is selfish routing? J,2002, ACM
 Introduction to multi-armed bandits,2019, arXiv preprint arXiv:1904
 Online shortest path routing: The valueof information,2014, In American Control Conference
 Fix an edge e and time t,2021, Let S ⊆ Set be a set of buckets which all have the samedepth 0 ancestor
