title,year,conference
 Neural machine translation by jointlylearning to align and translate,2015, In Yoshua Bengio and Yann LeCun (eds
 Confidence estimation for machine translation,2004, In Coling 2004:Proceedings of the 20th International Conference on Computational Linguistics
 The mathematicsof statistical machine translation: Parameter estimation,1993, Computational linguistics
 Deep reinforcementlearning in a handful of trials using probabilistic dynamics models,2018, In Advances in NeuralInformation Processing Systems
 Calibration of pre-trained transformers,2020, arXiv:2003
 Unsupervised quality estimation forneural machine translation,2020, Trans
 Uncertainty in deep learning,2016, PhD thesis
 Probabilistic machine learning and artificial intelligence,2015, Nature
 Fast automated analysis ofstrong gravitational lenses with convolutional neural networks,2017, Nature
 An introduction tovariational methods for graphical models,1999, Machine learning
 Recurrent continuous translation models,2013, In Proceedings ofthe 2013 Conference on Empirical Methods in Natural Language Processing
 Predictor-estimator using multilevel task learningwith stack propagation for neural quality estimation,2017, In Proceedings of the Second Conference onMachine Translation
 Batchbald: Efficient and diverse batchacquisition for deep bayesian active learning,2019, In Advances in Neural Information ProcessingSystems
 Calibration of encoder decoder models for neural machinetranslation,2019, arXiv:1903
 Lever-aging uncertainty information from deep neural networks for disease detection,2017, Scientific reports
 Effective approaches to attention-basedneural machine translation,2015, arXiv:1508
 Pushing the limits of translation quality estimation,2017, Transactions of theAssociation for Computational Linguistics
 Exploring uncertainty measures in deepnetworks for multiple sclerosis lesion detection and segmentation,2020, Medical image analysis
 Analyzing uncertainty in neuralmachine translation,2018, In Proceedings of the 35th International Conference on Machine Learning
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting on Association forComputational Linguistics
 A study oftranslation edit rate with targeted human annotation,2006, In Proceedings of association for machinetranslation in the Americas
 Bayesiandeep learning for exoplanet atmospheric retrieval,2018, arXiv:1811
 Attention is all you need,2017, In Advances in Neural InformationProcessing Systems
 Tensor2tensor for neural machine translation,2018, In Colin Cherry and GrahamNeubig (eds
 Galaxy zoo: Probabilistic morphologythrough bayesian cnns and active learning,2019, Monthly Notices of the Royal Astronomical Society
 Improving back-translationwith uncertainty-based confidence estimation,2019, In Proceedings of the 2019 Conference on EmpiricalMethods in Natural Language Processing and the 9th International Joint Conference on NaturalLanguage Processing
