title,year,conference
 Multi-agent reward analysis for learning in noisy domains,2005, InInternational Joint Conference on Autonomous Agents and Multiagent Systems
 A distributional perspective on reinforcementlearning,2017, arXiv preprint arXiv:1707
 Reinforcement mechanismdesign for e-commerce,2017, arXiv preprint arXiv:1708
 All learning is local: Multi-agent learning inglobal reward games,2004, In Advances in neural information processing systems
 Intrinsically motivated reinforcementlearning,2005, In Advances in neural information processing systems
 Pcc: Re-architecting congestion control for consistent high performance,2015, In NSDI
 An overview of evolutionary algorithms in multiobjectiveoptimization,2014, Evolutionary Computation
 Reinforcement learning with unsupervised auxiliary tasks,2016, arXivpreprint arXiv:1611
 Walking the tightrope: Responsiveyet stable traffic engineering,2005, In ACM SIGCOMM Computer Communication Review
 Deep reinforce-ment learning for dialogue generation,2016, arXiv preprint arXiv:1606
 A policy search method for temporal logic specified reinforce-ment learning tasks,2017, arXiv preprint arXiv:1709
 Learning to behave socially,1994, In Third international conference on simulation ofadaptive behavior
 Algorithms for inverse reinforcement learning,2000, In SeventeenthInternational Conference on Machine Learning
 Intrinsically motivated reinforcement learning: A promising framework for proceduralcontent generation,2016, In Computational Intelligence and Games (CIG)
 Master-ing the game of go with deep neural networks and tree search,2016, Nature
 Ants and reinforcement learning: A casestudy in routing in dynamic networks,1997, In IJCAI (2)
 Value-decompositionnetworks for cooperative multi-agent learning,2017, arXiv preprint arXiv:1706
 Multi-agent learning for routing control within an internetenvironment,2004, Engineering Applications of Artificial Intelligence
 Hybrid reward architecture for reinforcement learning,2017, arXiv preprint arXiv:1706
 Using collective intelligence to route internettraffic,1999, In Advances in neural information processing systems
