title,year,conference
 Bayesian online changepoint detection,2007, Cambridge
 Detecting performance degradation of software-intensivesystems in the presence of trends and long-range dependence,2016, In IEEE International Conferenceon Data Mining Workshops
 Time series for macroeconomics and finance,2005, 2005
 Structural time series models and the kalman filter: a concise review,2009, Feunl workingpaper series
 Rad: Time series anomaly detection,2017, 2017
 Bidirectional learning for time-seriesmodels with hidden units,2017, In Proceedings of the 34th International Conference on MachineLearning
 Coherent probabilistic forecastsfor hierarchical time series,2017, In Proceedings of the 34th International Conference on MachineLearning
 Prophet: forecasting at scale,2017, 2017
 Anomalydetection: Anomaly detection with r,2017, 2017
 Breakout detection via robust e-statistics,2017, 2017
