title,year,conference
 Values of Non-Atomic Games,1974, Princeton University Press
 On pixel-wise explanations for non-linear classifier decisions by layer-wiserelevance propagation,2015, PLoS ONE
 Rich feature hierarchies for accurateobject detection and semantic segmentation,2014, In Proceedings of the 2014 IEEE Conference onComputer Vision and Pattern Recognition
 Development and validation of a deep learning algorithmfor detection of diabetic retinopathy in retinal fundus photographs,2016, JAMA
 The Dark Secret at the Heart of AI,2017, MIT Technology review
 Attribute and simileclassifiers for face verification,2009, In ICCV
 Convolutionalneural networks for diabetic retinopathy,2016, Procedia Computer Science
 Why should i trust you? explaining thepredictions of any classifier,2016, KDD
 Striving forsimplicity: The all convolutional net,2015, ICLR
 Going deeper with convolutions,2015, In ComputerVision and Pattern Recognition (CVPR)
 Individual contribution and just compensation,1988, In Alvin E
 Visualizing and understanding convolutional networks,2014, ECCV
 This ensures that no value is left unattributed,1974, Themarginality principle
