title,year,conference
 Query learning strategies using boosting and bagging,1998, In ICML
 Dual strategy active learning,2007, In ECML
 Unsupervised domain adaptation by backpropagation,2015, InICML
 Active learning by learning,2015, In AAAI
 Active learning by querying informative and repre-sentative examples,2010, In NIPS
 Active learning with gaus-sian processes for object categorization,2007, In ICCV
 Policy search for motor primitives in robotics,2009, In NIPS
 Learning active learning from real andsynthetic data,2017, NIPS
 Data-efficientgeneralization of robot skills with contextual policy search,2013, In AAAI
 Asynchronous methods for deep reinforcementlearning,2016, In ICML
 Domain generalization via invariantfeature representation,2013, In ICML
 Diet net-works: Thin parameters for fat genomics,2017, ICLR
 Toward optimal active learning through sampling estimationof error reduction,2001, In ICML
 Support vector machine active learning with applications to textclassification,2002, J
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine Learning
 Active one-shot learning,2017, CoRR
