title,year,conference
 Tensorflow: Large-scale machinelearning on heterogeneous distributed systems,2016, arXiv preprint arXiv:1603
 Predicting structured data,2007, 2007
 Universal classes of hash functions,1977, In Proceedings of theninth annual ACM symposium on Theory of computing
 Logarithmic time one-against-some,2016, arXiv preprint arXiv:1606
 Log-time and log-space extreme classification,2016, arXivpreprint arXiv:1611
 Learning and transferring mid-level im-age representations using convolutional neural networks,2014, In Proceedings of the IEEE conferenceon computer vision and pattern recognition
 Deep networks withlarge output spaces,2014, arXiv preprint arXiv:1412
 Large-scale multi-label learningwith missing labels,2014, In International Conference on Machine Learning
