title,year,conference
 Analysis oftopological characteristics of huge online social networking services,2007, WWW
 Diffusion-convolutional neural networks,2016, NIPS
 Friendship and mobility: user movement inlocation-based social networks,2011, KDD
 Topological features of online social networks,2012, CoRR
 Deep belief networks,2009, Scholarpedia
 A fast learning algorithm for deep beliefnets,2006, Neural computation
 Kernels for graph classification,2002, International Workshopon Active Mining
 Imagenet classification with deep convo-lutional neural networks,2012, NIPS
 Learning to discover social circles in ego networks,2012, NIPS
 Graph classification via topologicaland label attributes,2011, MLG
 A survey on transfer learning,2010, IEEE Transactions on knowledgeand data engineering
 Transfer learning for image classificationwith sparse prototype representations,2008, CVPR
 Self-taught learning:transfer learning from unlabeled data,2007, ICML
 Weisfeiler-lehman graph kernels,2011, JMLR
 Topological features of online social networks,2011, University of Victoria
 Selecting and interpreting measures of thematic classification accuracy,1997, Remotesensing of Environment
 Face recognition using eigenfaces,1991, CVPR
 Human wayfinding in information networks,2012, WWW
 Network classification using adjacency matrixembeddings and deep learning,2016, ASONAM
 Defining and evaluating network communities based on ground-truth,2012, ICDM
