title,year,conference
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Learning independent features with adversarial nets for non-linear ICA,2017, arXiv preprint arXiv:1710
 NICE: Non-linear independent componentsestimation,2015, ICLR
 Density estimation using Real NVP,2017, ICLR
 Adam: A method for stochastic optimization,2015, InternationalConference on Learning Representations
 Auto-encoding variational Bayes,2014, ICLR
 Bayesian non-linear independent component analysis bymulti-layer perceptrons,2000, In Advances in independent component analysis
 On lines and planes of closest fit to systems of points in space,1901, The London
 Stochastic backpropagation andapproximate inference in deep generative models,2014, In Eric P
 Nonlinear component analysis asa kernel eigenvalue problem,1998, Neural computation
 Maximally informative hierarchical representations of high-dimensional data,2015, In Artificial Intelligence and Statistics
