title,year,conference
 Differential-Geometrical Methods in Statistics,1985, Springer
 An actor-critic algorithm for sequence prediction,2017, In Proceedingsof International Conference on Learning Representations (ICLR)
 Scheduled sampling for sequenceprediction with recurrent neural networks,2015, In Advances in Neural Information Processing Systems(NIPS)
 Mind’s eye: A recurrent visual representation for imagecaption generation,2015, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Learning phrase representations using RNN encoder-decoderfor statistical machine translation,2014, In Proceedings of Conference on Empirical Methods in NaturalLanguage Processing (EMNLP)
 End-to-end con-tinuous speech recognition using attention-based recurrent NN: First results,2014, arXiv preprintarXiv:1412
 Off-policy actor-critic,2012, In Proceedings ofInternational Conference on Machine Learning (ICML)
 From language to programs:Bridging reinforcement learning and maximum marginal likelihood,2017, In Proceedings of the AnnualMeeting of Association for Computational Linguistics (ACL)
 On using very large targetvocabulary for neural machine translation,2015, In Proceedings of the Annual Meeting of Associationfor Computational Linguistics (ACL)
 Effective approaches to attention-based neural machine translation,2015, In Proceedings of Conference on Empirical Methods in NaturalLanguage Processing (EMNLP)
 Asynchronous methods for deep reinforcementlearning,2016, In Proceedings of International Conference on Machine Learning (ICML)
 Reward augmented maximum likelihood for neural structured prediction,2016, In Advances InNeural Information Processing Systems (NIPS)
 Sequence level train-ing with recurrent neural networks,2016, In Proceedings of International Conference on LearningRepresentations (ICLR)
 Mini-mum risk training for neural machine translation,2016, In Proceedings of the Annual Meeting of theAssociation for Computational Linguistics (ACL)
 A study oftranslation edit rate with targeted human annotation,2006, In Proceedings of Association for MachineTranslation in the Americas (AMTA)
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine Learning
 Adversarialneural machine translation,2017, arXiv preprint arXiv:1704
 SeqGAN: Sequence generative adversarial netswith policy gradient,2017, In Proceedings of AAAI Conference on Artificial Intelligence (AAAI)
