title,year,conference
 Neural machine translation by jointlylearning to align and translate,2015, ICLR
 Learning phrase representations using rnn encoder-decoderfor statistical machine translation,2014, arXiv preprint arXiv:1406
 Measuring nominal scale agreement among many raters,1971, Psychological Bulletin
 Engagement driven topic selection for aninformation-giving agent,2015, In Proc
 AutoTutor: An intelligent tutoring system withmixed-initiative dialogue,2005, IEEE Trans
 Long short-term memory,1997, Neural computation
 Cobot inLambdaMOO: A social statistics agent,2000, In AAAI
 An information retrieval approach to short text conver-sation,2014, arXiv preprint arXiv:1408
 StalemateBreaker: A proactive content-introducingapproach to automatic human-computer conversation,2016, In IJCAI
 Sequence to backward and forwardsequences: A content-introducing approach to generative short-text conversation,2016, arXiv preprintarXiv:1607
 A neural attention model for abstractivesentence summarization,2015, In EMNLP
 A hierarchical latent variable encoder-decoder model for gen-erating dialogues,2016, arXiv preprint arXiv:1605
 Continuously learning neural dialogue management,2016, arXivpreprint arXiv:1606
 A neural conversational model,2015, arXiv preprint arXiv:1506
 Stochastic language generation in dialogue using recurrent neural networks withconvolutional sentence reranking,2015, In SIGDIAL
 A network-based end-to-end trainable task-oriented dialoguesystem,2016, arXiv preprint arXiv:1604
 The dialog state trackingchallenge,2013, In SIGDIAL
 Web-style ranking and SLU combination for dialog state tracking,2014, In SIGDIAL
 Topic augmentedneural response generation with a joint attention mechanism,2016, arXiv preprint arXiv:1606
 Learning to respond with deep neural networks for retrieval-based human-computer conversation system,2016, In SIGIR
 AdaDelta: An adaptive learning rate method,2012, arXiv preprint arXiv:1212
